종목코드,종목명,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"095570","AJ네트웍스","4375","-15","-0.34","4385","4385","4265","49193","211976395","204847540625","46822295"
"006840","AK홀딩스","29000","200","0.69","28400","29050","28350","38478","1105725450","384179269000","13247561"
"027410","BGF","6160","60","0.98","6090","6210","6030","331427","2030605430","589615432560","95716791"
"282330","BGF리테일","162500","1000","0.62","160000","163500","158500","33230","5381180000","2808634725000","17283906"
"138930","BNK금융지주","6550","-120","-1.80","6570","6650","6520","1628789","10707666100","2134875861300","325935246"
"001460","BYC","334000","-6000","-1.76","339000","339500","332000","803","268300000","208621410000","624615"
"001465","BYC우","150000","-2000","-1.32","150500","150500","148500","138","20647500","32307750000","215385"
"001040","CJ","91200","100","0.11","90500","91800","90500","36569","3337573200","2660942217600","29176998"
"079160","CJ CGV","28300","-200","-0.70","28250","28450","27650","284464","7968116400","993330000000","35100000"
"00104K","CJ4우(전환)","72500","200","0.28","72300","72500","71500","3386","244318900","306422120000","4226512"
"000120","CJ대한통운","180000","6500","3.75","173500","182500","173000","149224","26643512000","4106221920000","22812344"
"011150","CJ씨푸드","4825","30","0.63","4795","4870","4795","921824","4458504760","173365979725","35930773"
"011155","CJ씨푸드1우","37350","850","2.33","36500","37600","35650","835","30715000","7470000000","200000"
"001045","CJ우","53700","-300","-0.56","53500","54000","53500","2690","144632600","121373975100","2260223"
"097950","CJ제일제당","429000","2500","0.59","426000","430000","420500","47782","20391282000","6458245794000","15054186"
"097955","CJ제일제당 우","190500","500","0.26","189000","191000","186500","4921","930011000","252875986500","1327433"
"000590","CS홀딩스","58800","-100","-0.17","58800","58800","58300","911","53315000","67883541600","1154482"
"012030","DB","871","-5","-0.57","860","879","860","921856","800370854","175222495643","201173933"
"016610","DB금융투자","5660","-20","-0.35","5630","5680","5600","110434","621364310","240246561740","42446389"
"005830","DB손해보험","44500","-650","-1.44","45150","45150","44300","200501","8952903900","3150600000000","70800000"
"000990","DB하이텍","55200","400","0.73","53600","55900","52800","743895","40635433200","2450802057600","44398588"
"000995","DB하이텍1우","101000","1000","1.00","99000","101000","98400","468","46733100","11343916000","112316"
"139130","DGB금융지주","8200","-230","-2.73","8340","8440","8200","683653","5661950430","1386995830600","169145833"
"001530","DI동일","178500","9000","5.31","166500","178500","165500","16025","2788153500","440111206500","2465609"
"000210","DL","82300","-2100","-2.49","83800","83800","81800","228734","18887247300","1270815862600","15441262"
"000215","DL우","41400","-450","-1.08","41650","42950","40950","12592","522081950","69805161000","1686115"
"375500","DL이앤씨","122500","1500","1.24","120500","122500","119000","218354","26414711000","2371445405000","19358738"
"37550K","DL이앤씨우","73800","0","0.00","73500","74100","72600","14823","1091526100","156004713000","2113885"
