종목코드,종목명,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"095570","AJ네트웍스","4425","-15","-0.34","4450","4450","4340","91892","404334910","207188655375","46822295"
"006840","AK홀딩스","29750","-350","-1.16","29800","30050","29500","48707","1451455700","394114939750","13247561"
"027410","BGF","6380","50","0.79","6310","6450","6300","375698","2383065990","610673126580","95716791"
"282330","BGF리테일","166000","-3000","-1.78","169000","169500","165500","36678","6116938000","2869128396000","17283906"
"138930","BNK금융지주","6820","-60","-0.87","6850","6880","6730","1941444","13220902010","2222878377720","325935246"
"001460","BYC","343500","-13000","-3.65","359000","359000","342000","1437","499044000","214555252500","624615"
"001465","BYC우","153000","0","0.00","151000","154500","151000","63","9602500","32953905000","215385"
"001040","CJ","92400","-200","-0.22","92700","92900","91800","38812","3576847100","2695954615200","29176998"
"079160","CJ CGV","28950","-350","-1.19","29300","29500","28800","334385","9720489400","1016145000000","35100000"
"00104K","CJ4우(전환)","73000","0","0.00","73000","73000","71800","3178","230141200","308535376000","4226512"
"000120","CJ대한통운","174000","4500","2.65","171000","174000","169500","51633","8877090500","3969347856000","22812344"
"011150","CJ씨푸드","4760","100","2.15","4705","4765","4640","1484288","7019150605","171030479480","35930773"
"011155","CJ씨푸드1우","36900","0","0.00","37100","37100","36200","995","39288450","7380000000","200000"
"001045","CJ우","54900","-200","-0.36","55100","55200","54100","3507","191827200","124086242700","2260223"
"097950","CJ제일제당","419500","-1500","-0.36","424500","427500","419500","34406","14529113000","6315231027000","15054186"
"097955","CJ제일제당 우","189000","-1000","-0.53","192000","192500","189000","4736","901338000","250884837000","1327433"
"000590","CS홀딩스","59700","0","0.00","59800","60500","59200","3555","211808200","68922575400","1154482"
"012030","DB","886","-1","-0.11","887","893","877","785474","692465899","178240104638","201173933"
"016610","DB금융투자","5750","-60","-1.03","5820","5830","5700","186056","1067531130","244066736750","42446389"
"005830","DB손해보험","45300","-400","-0.88","45650","45700","45100","170073","7717286700","3207240000000","70800000"
"000990","DB하이텍","57100","-200","-0.35","58000","58200","56600","581222","33240039100","2535159374800","44398588"
"000995","DB하이텍1우","103500","500","0.49","104000","104000","103000","376","38839500","11624706000","112316"
"139130","DGB금융지주","8850","-110","-1.23","8960","8960","8720","1314073","11565889680","1496940622050","169145833"
"001530","DI동일","178500","-500","-0.28","182500","182500","177000","18004","3232674000","440111206500","2465609"
"000210","DL","87800","2100","2.45","84000","89200","82700","674421","58681935900","1355742803600","15441262"
"000215","DL우","42800","1300","3.13","41100","45200","40700","25660","1112750450","72165722000","1686115"
"375500","DL이앤씨","120500","1500","1.26","121000","121500","119000","342185","41127008000","2332727929000","19358738"
"37550K","DL이앤씨우","73700","0","0.00","73800","74700","72700","9151","673799100","155793324500","2113885"
"004840","DRB동일","6960","0","0.00","6960","7080","6930","6937","48333930","138712800000","19930000"
"155660","DSR","5610","10","0.18","5640","5640","5490","89293","495373250","89760000000","16000000"
"069730","DSR제강","5250","-110","-2.05","5360","5420","5230","156640","832054550","75600000000","14400000"
"017940","E1","42900","150","0.35","43050","43100","42650","17177","735164850","294294000000","6860000"
"365550","ESR켄달스퀘어리츠","5880","20","0.34","5860","5950","5830","214089","1259808950","842362920000","143259000"
"007700","F&F","146000","4500","3.18","141500","147500","139000","89688","12996455500","2248400000000","15400000"
"114090","GKL","17350","250","1.46","17100","17400","16750","461122","7883863500","1073195874500","61855670"
"078930","GS","39250","350","0.90","39200","39300","38900","182279","7132171350","3646928586500","92915378"
"006360","GS건설","40800","300","0.74","40800","41000","40400","799870","32578475050","3488027414400","85490868"
"001250","GS글로벌","2420","-30","-1.22","2450","2450","2395","407282","984713790","199731708880","82533764"
"007070","GS리테일","39050","250","0.64","39100","39200","38800","306873","11979886400","3006850000000","77000000"
"078935","GS우","32000","50","0.16","31950","32000","31800","4922","157220250","57114432000","1784826"
"012630","HDC","11300","150","1.35","11200","11350","11150","419084","4711033300","675081447300","59741721"
"039570","HDC아이콘트롤스","10100","-150","-1.46","10100","10250","10050","36860","372301900","166246000000","16460000"
"089470","HDC현대EP","6250","20","0.32","6290","6310","6200","70514","439868170","199375000000","31900000"
"294870","HDC현대산업개발","28500","700","2.52","28300","28750","28250","537040","15306210400","1878358905000","65907330"
"011200","HMM","26550","2100","8.59","24800","27000","24550","17226746","445804227400","8781748038900","330762638"
"082740","HSD엔진","8090","240","3.06","7850","8360","7820","2655166","21685025310","328449323980","40599422"
"003560","IHQ","2090","-10","-0.48","2120","2170","2080","1911392","4055609105","305632713320","146235748"
"175330","JB금융지주","6440","-10","-0.16","6450","6450","6310","496920","3174069690","1268569837360","196982894"
"234080","JW생명과학","20150","-250","-1.23","20400","20400","20100","62906","1271216050","319066263100","15834554"
"001060","JW중외제약","30400","-200","-0.65","30600","30650","30250","46108","1403779650","654813750400","21539926"
"001067","JW중외제약2우B","61800","-100","-0.16","62000","62000","60300","230","14133900","5749130400","93028"
"001065","JW중외제약우","33150","400","1.22","32750","33350","32750","330","10885750","5883660900","177486"
"096760","JW홀딩스","5200","-20","-0.38","5230","5230","5140","104547","542629840","355894146400","68441182"
"105560","KB금융","51400","1750","3.52","49850","51600","49500","2383071","121265647232","21372527088000","415807920"
"002380","KCC","203000","1500","0.74","201500","203500","200500","14155","2859455000","1803953613000","8886471"
"009070","KCTC","6770","-50","-0.73","6890","6910","6740","848235","5765618030","203100000000","30000000"
"009440","KC그린홀딩스","4450","-40","-0.89","4510","4510","4380","34028","151208740","99835661000","22434980"
"119650","KC코트렐","8500","-210","-2.41","8710","8740","8450","198764","1693716960","110500000000","13000000"
"092220","KEC","2260","-55","-2.38","2320","2340","2255","1333796","3039085590","263757684400","116706940"
"016380","KG동부제철","12900","-150","-1.15","13150","13150","12700","260958","3357468750","1290114771300","100008897"
"016385","KG동부제철우","109500","-1500","-1.35","112000","112000","106500","255","27592500","5845657500","53385"
"001390","KG케미칼","25600","50","0.20","26000","26000","25450","97327","2494066500","354972057600","13866096"
"001940","KISCO홀딩스","15750","250","1.61","15500","15750","15450","20050","312077300","291002985000","18476380"
"025000","KPX케미칼","61600","700","1.15","60900","61600","60700","4866","297848700","298144000000","4840000"
"092230","KPX홀딩스","57700","200","0.35","57800","58000","57100","8155","469930300","243762074200","4224646"
"000040","KR모터스","1345","0","0.00","1345","1360","1320","1046423","1399767555","129304759960","96137368"
"044450","KSS해운","11250","400","3.69","10900","11500","10850","421726","4733384350","260841150000","23185880"
"030200","KT","26500","-50","-0.19","26600","26650","26300","912508","24079636350","6919462912000","261111808"
"033780","KT&G","80600","-1200","-1.47","81900","81900","80500","617283","49949136200","11065775258200","137292497"
"030210","KTB투자증권","4595","-75","-1.61","4730","4730","4580","509694","2357733710","277143252740","60314092"
"058850","KTcs","2895","90","3.21","2830","2950","2820","1170659","3366808765","123573075000","42685000"
"058860","KTis","2855","15","0.53","2845","2875","2840","136638","390022750","99359710000","34802000"
"093050","LF","16500","-250","-1.49","16750","16850","16400","85558","1413773900","482460000000","29240000"
"003550","LG","88100","-400","-0.45","89000","89300","87500","286294","25237272664","15202283241100","172557131"
"034220","LG디스플레이","22500","750","3.45","21900","22550","21650","2738736","60594527900","8050853250000","357815700"
"001120","LG상사","28550","-450","-1.55","29100","29100","28500","249218","7151748150","1106598000000","38760000"
"051900","LG생활건강","1503000","-15000","-0.99","1518000","1528000","1501000","39621","59708839000","23474150091000","15618197"
"051905","LG생활건강우","693000","-1000","-0.14","694000","696000","693000","4271","2964512000","1455090021000","2099697"
"003555","LG우","67200","-900","-1.32","68300","68400","67000","7918","534461100","222746294400","3314677"
"032640","LG유플러스","12050","-100","-0.82","12150","12150","12000","1617018","19473117800","5261166900050","436611361"
"011070","LG이노텍","211500","500","0.24","213000","214000","210000","111425","23605044000","5005593130500","23667107"
"066570","LG전자","155000","2000","1.31","154000","157000","152500","962272","149045555500","25365411170000","163647814"
"066575","LG전자우","72400","300","0.42","72000","72900","70700","92064","6636328100","1244265820800","17185992"
"108670","LG하우시스","76100","1200","1.60","74900","76500","74000","50023","3783616100","682439687000","8967670"
"108675","LG하우시스우","36300","850","2.40","35400","36350","35200","7947","286566900","37473579000","1032330"
"037560","LG헬로비전","4645","-35","-0.75","4665","4705","4625","218216","1017810460","359740687925","77446865"
"051910","LG화학","805000","-25000","-3.01","826000","828000","796000","595899","480772201830","56826836115000","70592343"
"051915","LG화학우","373000","-5000","-1.32","379000","380000","367500","23927","8895240500","2867922400000","7688800"
"079550","LIG넥스원","37900","-750","-1.94","38700","38850","37600","112663","4302190250","833800000000","22000000"
"006260","LS","64500","800","1.26","64200","64800","63500","95438","6142276900","2076900000000","32200000"
"010120","LS ELECTRIC","58100","-1400","-2.35","59600","60000","58000","126637","7386779500","1743000000000","30000000"
"000680","LS네트웍스","2815","10","0.36","2805","2830","2755","115904","323357800","221830490040","78803016"
"229640","LS전선아시아","7630","20","0.26","7720","8010","7630","614800","4785469200","233667826770","30624879"
"023150","MH에탄올","8480","90","1.07","8390","8550","8350","74525","630236440","62569900480","7378526"
"035420","NAVER","396500","-5500","-1.37","402500","405500","393000","911358","362038803885","65130436117500","164263395"
"181710","NHN","71000","-600","-0.84","71800","71800","70900","52453","3736931800","1389116775000","19565025"
"005940","NH투자증권","11400","-100","-0.87","11500","11550","11350","408186","4660616250","3208061311800","281408887"
"005945","NH투자증권우","9080","10","0.11","9060","9090","9030","71272","645482280","171348389440","18870968"
"338100","NH프라임리츠","4315","40","0.94","4280","4315","4275","79368","341074600","80517900000","18660000"
"034310","NICE","17300","150","0.87","17150","17300","17100","42695","735779000","655363790000","37882300"
"008260","NI스틸","3455","60","1.77","3430","3465","3400","240868","828021120","98813404235","28600117"
"004250","NPC","4315","115","2.74","4260","4340","4135","471363","2003750995","158446800000","36720000"
"004255","NPC우","2335","-30","-1.27","2365","2365","2305","36656","84974780","12328800000","5280000"
"010060","OCI","116000","500","0.43","116000","119000","111500","231547","26808733000","2766527036000","23849371"
"005490","POSCO","303500","15000","5.20","296500","304000","292500","592657","177653404500","26461204422500","87186835"
"010950","S-Oil","81500","2300","2.90","79500","81800","79500","431892","34879178200","9175497548000","112582792"
"010955","S-Oil우","46000","600","1.32","45400","46200","45400","13845","636345700","185008642000","4021927"
