종목코드,종목명,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"095570","AJ네트웍스",,,,,,,,,,"46822295"
"006840","AK홀딩스",,,,,,,,,,"13247561"
"027410","BGF",,,,,,,,,,"95716791"
"282330","BGF리테일",,,,,,,,,,"17283906"
"138930","BNK금융지주",,,,,,,,,,"325935246"
"001460","BYC",,,,,,,,,,"624615"
"001465","BYC우",,,,,,,,,,"215385"
"001040","CJ",,,,,,,,,,"29176998"
"079160","CJ CGV",,,,,,,,,,"35100000"
"00104K","CJ4우(전환)",,,,,,,,,,"4226512"
"000120","CJ대한통운",,,,,,,,,,"22812344"
"011150","CJ씨푸드",,,,,,,,,,"35930773"
"011155","CJ씨푸드1우",,,,,,,,,,"200000"
"001045","CJ우",,,,,,,,,,"2260223"
"097950","CJ제일제당",,,,,,,,,,"15054186"
"097955","CJ제일제당 우",,,,,,,,,,"1327433"
"000590","CS홀딩스",,,,,,,,,,"1154482"
"012030","DB",,,,,,,,,,"201173933"
"016610","DB금융투자",,,,,,,,,,"42446389"
"005830","DB손해보험",,,,,,,,,,"70800000"
"000990","DB하이텍",,,,,,,,,,"44398588"
"000995","DB하이텍1우",,,,,,,,,,"112316"
"139130","DGB금융지주",,,,,,,,,,"169145833"
"001530","DI동일",,,,,,,,,,"2465609"
"000210","DL",,,,,,,,,,"15441262"
"001880","DL건설",,,,,,,,,,"22053284"
"000215","DL우",,,,,,,,,,"1686115"
"375500","DL이앤씨",,,,,,,,,,"19358738"
"37550K","DL이앤씨우",,,,,,,,,,"2113885"
"004840","DRB동일",,,,,,,,,,"19930000"
"155660","DSR",,,,,,,,,,"16000000"
"069730","DSR제강",,,,,,,,,,"14400000"
"017940","E1",,,,,,,,,,"6860000"
"365550","ESR켄달스퀘어리츠",,,,,,,,,,"143259000"
"007700","F&F",,,,,,,,,,"15400000"
"114090","GKL",,,,,,,,,,"61855670"
"078930","GS",,,,,,,,,,"92915378"
"006360","GS건설",,,,,,,,,,"85490868"
"001250","GS글로벌",,,,,,,,,,"82533764"
"007070","GS리테일",,,,,,,,,,"77000000"
"078935","GS우",,,,,,,,,,"1784826"
"012630","HDC",,,,,,,,,,"59741721"
"039570","HDC아이콘트롤스",,,,,,,,,,"16460000"
"089470","HDC현대EP",,,,,,,,,,"31900000"
"294870","HDC현대산업개발",,,,,,,,,,"65907330"
"011200","HMM",,,,,,,,,,"340648197"
"082740","HSD엔진",,,,,,,,,,"40599422"
"003560","IHQ",,,,,,,,,,"146235748"
"175330","JB금융지주",,,,,,,,,,"196982894"
"234080","JW생명과학",,,,,,,,,,"15834554"
"001060","JW중외제약",,,,,,,,,,"21539926"
"001067","JW중외제약2우B",,,,,,,,,,"93028"
"001065","JW중외제약우",,,,,,,,,,"177486"
"096760","JW홀딩스",,,,,,,,,,"68441182"
"105560","KB금융",,,,,,,,,,"415807920"
"002380","KCC",,,,,,,,,,"8886471"
"009070","KCTC",,,,,,,,,,"30000000"
"009440","KC그린홀딩스",,,,,,,,,,"22434980"
"119650","KC코트렐",,,,,,,,,,"13000000"
"092220","KEC",,,,,,,,,,"116706940"
"016380","KG동부제철",,,,,,,,,,"100008897"
"016385","KG동부제철우",,,,,,,,,,"53385"
"001390","KG케미칼",,,,,,,,,,"13866096"
"001940","KISCO홀딩스",,,,,,,,,,"18476380"
"025000","KPX케미칼",,,,,,,,,,"4840000"
"092230","KPX홀딩스",,,,,,,,,,"4224646"
"000040","KR모터스",,,,,,,,,,"96137368"
"044450","KSS해운",,,,,,,,,,"23185880"
"030200","KT",,,,,,,,,,"261111808"
"033780","KT&G",,,,,,,,,,"137292497"
"030210","KTB투자증권",,,,,,,,,,"60314092"
"058850","KTcs",,,,,,,,,,"42685000"
"058860","KTis",,,,,,,,,,"34802000"
"093050","LF",,,,,,,,,,"29240000"
"003550","LG",,,,,,,,,,"172557131"
"034220","LG디스플레이",,,,,,,,,,"357815700"
"001120","LG상사",,,,,,,,,,"38760000"
"051900","LG생활건강",,,,,,,,,,"15618197"
"051905","LG생활건강우",,,,,,,,,,"2099697"
"003555","LG우",,,,,,,,,,"3314677"
"032640","LG유플러스",,,,,,,,,,"436611361"
"011070","LG이노텍",,,,,,,,,,"23667107"
"066570","LG전자",,,,,,,,,,"163647814"
"066575","LG전자우",,,,,,,,,,"17185992"
"108670","LG하우시스",,,,,,,,,,"8967670"
"108675","LG하우시스우",,,,,,,,,,"1032330"
"037560","LG헬로비전",,,,,,,,,,"77446865"
"051910","LG화학",,,,,,,,,,"70592343"
"051915","LG화학우",,,,,,,,,,"7688800"
"079550","LIG넥스원",,,,,,,,,,"22000000"
"006260","LS",,,,,,,,,,"32200000"
"010120","LS ELECTRIC",,,,,,,,,,"30000000"
