종목코드,종목명,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"095570","AJ네트웍스","4995","125","2.57","4960","5030","4870","140349","698018485","233877363525","46822295"
"006840","AK홀딩스","29050","250","0.87","28800","29300","28400","60940","1766246950","384841647050","13247561"
"027410","BGF","7560","-60","-0.79","7510","7680","7500","703040","5328161080","723618939960","95716791"
"282330","BGF리테일","162000","3000","1.89","159500","166500","159500","37197","6090139000","2799992772000","17283906"
"138930","BNK금융지주","6750","-10","-0.15","6760","6800","6720","733034","4951990230","2200062910500","325935246"
"001460","BYC","383500","2000","0.52","384000","384000","381000","192","73402000","239539852500","624615"
"001465","BYC우","163000","500","0.31","161000","163000","158000","261","41614000","35107755000","215385"
"001040","CJ","93000","100","0.11","92500","93800","92300","79910","7451627500","2713460814000","29176998"
"079160","CJ CGV","26950","50","0.19","26900","27100","26700","159938","4296660900","945945000000","35100000"
"00104K","CJ4우(전환)","74300","300","0.41","74200","74300","73600","10350","765515200","314029841600","4226512"
"000120","CJ대한통운","178000","-1000","-0.56","179000","180000","177500","50022","8925851500","4060597232000","22812344"
"011150","CJ씨푸드","5150","100","1.98","5060","5440","4960","6654075","34425025925","185043480950","35930773"
"011155","CJ씨푸드1우","37300","-600","-1.58","38500","38500","36600","1844","68521150","7460000000","200000"
"001045","CJ우","58000","700","1.22","57300","58700","57300","2675","154880300","131092934000","2260223"
"097950","CJ제일제당","420000","15000","3.70","406500","421500","406000","99891","41859768000","6322758120000","15054186"
"097955","CJ제일제당 우","191000","5500","2.96","186000","192000","185500","10320","1965306500","253539703000","1327433"
"000590","CS홀딩스","70100","3700","5.57","69500","79400","69100","110346","8139642900","80929188200","1154482"
"012030","DB","930","10","1.09","920","930","917","1295987","1196111870","187091757690","201173933"
"016610","DB금융투자","6680","0","0.00","6680","6740","6550","191575","1274919640","283541878520","42446389"
"005830","DB손해보험","46100","-150","-0.32","46050","46450","46050","79430","3668021250","3263880000000","70800000"
"000990","DB하이텍","55700","-400","-0.71","56600","57200","55300","557673","31374626900","2473001351600","44398588"
"000995","DB하이텍1우","110000","-500","-0.45","112500","112500","110000","484","53461000","12354760000","112316"
"139130","DGB금융지주","8150","-70","-0.85","8220","8290","8130","603227","4926484070","1378538538950","169145833"
"001530","DI동일","171000","5500","3.32","166000","173000","163500","15913","2674248500","421619139000","2465609"
"000210","DL","85100","-1600","-1.85","87100","87600","85000","146351","12567416300","1314051396200","15441262"
"001880","DL건설","36700","-250","-0.68","37100","37450","36450","118777","4371413000","809355522800","22053284"
"000215","DL우","43950","400","0.92","43550","44100","43550","12325","541055700","74104754250","1686115"
"375500","DL이앤씨","127000","0","0.00","127000","128500","126000","262323","33393902000","2458559726000","19358738"
"37550K","DL이앤씨우","75800","400","0.53","75400","76400","74800","11134","842625700","160232483000","2113885"
"004840","DRB동일","6780","80","1.19","6710","6840","6700","26284","177680110","135125400000","19930000"
"155660","DSR","6170","20","0.33","6150","6220","6070","142407","877427950","98720000000","16000000"
"069730","DSR제강","5850","-80","-1.35","5970","6010","5820","225924","1329801470","84240000000","14400000"
"017940","E1","44900","200","0.45","44650","45000","44500","12368","554953550","308014000000","6860000"
"365550","ESR켄달스퀘어리츠","6120","60","0.99","6060","6150","6060","334753","2046237810","876745080000","143259000"
"007700","F&F","153500","8000","5.50","148000","156000","146500","177703","27068789000","2363900000000","15400000"
"114090","GKL","16150","100","0.62","16100","16250","16000","236901","3811355950","998969070500","61855670"
"078930","GS","38900","-150","-0.38","39100","39100","38850","228170","8888243550","3614408204200","92915378"
"006360","GS건설","45450","50","0.11","45650","46350","44700","1911508","86928394750","3885559950600","85490868"
"001250","GS글로벌","2590","55","2.17","2535","2650","2500","1816323","4696974480","213762448760","82533764"
"007070","GS리테일","38050","400","1.06","37750","38050","37600","213214","8078532100","2929850000000","77000000"
"078935","GS우","33000","0","0.00","33300","33300","32950","10854","359067950","58899258000","1784826"
"012630","HDC","12550","-50","-0.40","12650","12700","12400","433812","5433397300","749758598550","59741721"
"039570","HDC아이콘트롤스","10650","350","3.40","10300","10900","10200","291809","3116364900","175299000000","16460000"
"089470","HDC현대EP","6300","10","0.16","6290","6330","6250","62686","393570230","200970000000","31900000"
"294870","HDC현대산업개발","29100","-700","-2.35","30050","30200","28950","920192","27037694350","1917903303000","65907330"
"011200","HMM","29850","-650","-2.13","30500","30850","29800","4893306","148295495700","10168348680450","340648197"
"082740","HSD엔진","8900","-200","-2.20","9100","9100","8860","825756","7352577900","361334855800","40599422"
"003560","IHQ","2410","-20","-0.82","2430","2500","2410","6717756","14915211295","352428152680","146235748"
"175330","JB금융지주","6620","20","0.30","6620","6640","6540","207086","1364902620","1304026758280","196982894"
"234080","JW생명과학","19200","650","3.50","18600","19300","18500","160626","3036071350","304023436800","15834554"
"001060","JW중외제약","29600","300","1.02","29350","29650","29300","39730","1172856950","637581809600","21539926"
"001067","JW중외제약2우B","65000","900","1.40","62700","65000","62700","734","47076500","6046820000","93028"
"001065","JW중외제약우","36450","-200","-0.55","36250","36550","36000","1333","48214650","6469364700","177486"
"096760","JW홀딩스","4775","40","0.84","4720","4775","4720","135725","646078410","326806644050","68441182"
"105560","KB금융","52600","-200","-0.38","53300","53300","52500","1013836","53514700000","21871496592000","415807920"
"002380","KCC","272000","-1500","-0.55","271500","276000","264500","52731","14213897500","2417120112000","8886471"
"009070","KCTC","6140","50","0.82","6100","6240","6060","522426","3219840800","184200000000","30000000"
"009440","KC그린홀딩스","5010","10","0.20","5000","5070","4945","96206","480882180","112399249800","22434980"
"119650","KC코트렐","9200","210","2.34","9080","9390","9020","279960","2586886460","119600000000","13000000"
"092220","KEC","2320","0","0.00","2335","2340","2305","1007650","2340364840","270760100800","116706940"
"016380","KG동부제철","15600","-500","-3.11","16100","16450","15550","571715","8992489150","1560138793200","100008897"
"016385","KG동부제철우","121000","0","0.00","122500","122500","120500","63","7646500","6459585000","53385"
"001390","KG케미칼","27500","-450","-1.61","28000","28150","27500","83793","2320503050","381317640000","13866096"
"001940","KISCO홀딩스","17600","-500","-2.76","18100","18200","17450","41542","732755750","325184288000","18476380"
"025000","KPX케미칼","65100","-600","-0.91","66500","66500","64500","5985","388919300","315084000000","4840000"
"092230","KPX홀딩스","62900","-100","-0.16","63000","63100","62200","7677","480750000","265730233400","4224646"
"000040","KR모터스","1405","30","2.18","1380","1440","1360","2996217","4227117855","135073002040","96137368"
"044450","KSS해운","10850","-100","-0.91","10950","11000","10750","87120","947021300","251566798000","23185880"
"030200","KT","27950","50","0.18","27900","28100","27750","791578","22109545700","7298075033600","261111808"
"033780","KT&G","81600","400","0.49","81300","82000","81100","394005","32196640000","11203067755200","137292497"
"030210","KTB투자증권","6290","-50","-0.79","6390","6420","6100","2085651","13069175900","379375638680","60314092"
"058850","KTcs","2990","20","0.67","2985","3000","2950","760538","2264294070","127628150000","42685000"
"058860","KTis","3020","30","1.00","3000","3035","2985","223430","672307525","105102040000","34802000"
"093050","LF","18900","250","1.34","18800","18900","18150","231760","4291217150","552636000000","29240000"
"003550","LG","90700","-700","-0.77","90500","91800","90400","195525","17797638700","15650931781700","172557131"
"034220","LG디스플레이","25400","400","1.60","25100","26100","24750","8211753","209571587550","9088518780000","357815700"
"001120","LG상사","30900","500","1.64","30500","30950","30150","162087","4943130150","1197684000000","38760000"
"051900","LG생활건강","1566000","-19000","-1.20","1588000","1590000","1560000","14083","22134433000","24458096502000","15618197"
"051905","LG생활건강우","684000","0","0.00","685000","688000","683000","6473","4426721000","1436192748000","2099697"
"003555","LG우","71900","-900","-1.24","73000","73000","71900","11438","825849300","238325276300","3314677"
"032640","LG유플러스","12700","100","0.79","12600","12750","12600","2252716","28541349200","5544964284700","436611361"
"011070","LG이노텍","210500","1000","0.48","210000","213000","209000","110037","23210802000","4981926023500","23667107"
"066570","LG전자","158500","2000","1.28","157500","162500","157000","1764047","282190482000","25938178519000","163647814"
"066575","LG전자우","73300","300","0.41","73200","74500","73200","140474","10345295200","1259733213600","17185992"
"108670","LG하우시스","87000","1300","1.52","85700","87000","84300","136746","11771881100","780187290000","8967670"
"108675","LG하우시스우","38800","-250","-0.64","39150","39500","38600","13288","518039600","40054404000","1032330"
"037560","LG헬로비전","4865","-35","-0.71","4945","4980","4855","486240","2374411460","376778998225","77446865"
"051910","LG화학","812000","2000","0.25","814000","816000","804000","376621","305162566000","57320982516000","70592343"
"051915","LG화학우","383500","-2000","-0.52","387500","389000","383000","28185","10836267000","2948654800000","7688800"
"079550","LIG넥스원","43000","1550","3.74","41650","43350","41550","180914","7702584400","946000000000","22000000"
"006260","LS","65800","100","0.15","65900","66500","65600","84568","5575300100","2118760000000","32200000"
"010120","LS ELECTRIC","61000","-600","-0.97","61500","61500","60700","65822","4016426400","1830000000000","30000000"
