종목코드,종목명,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"095570","AJ네트웍스","3920","-75","-1.88","4000","4005","3905","34865","137416430","183543396400","46822295"
"006840","AK홀딩스","28650","-800","-2.72","29550","30000","28500","59629","1744039400","379542622650","13247561"
"027410","BGF","5850","-20","-0.34","5870","6000","5750","322172","1893283520","559943227350","95716791"
"282330","BGF리테일","171000","-2500","-1.44","175500","176000","166000","40579","6922111000","2955547926000","17283906"
"138930","BNK금융지주","6450","-140","-2.12","6520","6640","6360","2472246","16005927040","2102282336700","325935246"
"001460","BYC","363000","2500","0.69","359500","366500","359000","648","235106000","226735245000","624615"
"001465","BYC우","157000","-3000","-1.88","158000","158500","157000","82","12940500","33815445000","215385"
"001040","CJ","92800","2000","2.20","91200","94500","90900","149814","13941720700","2707625414400","29176998"
"079160","CJ CGV","27000","-650","-2.35","27650","28000","27000","236588","6466136550","947700000000","35100000"
"00104K","CJ4우(전환)","71000","500","0.71","70300","72600","69600","17419","1235260800","300082352000","4226512"
"000120","CJ대한통운","166500","1500","0.91","167000","169500","165000","47118","7866857000","3798255276000","22812344"
"011150","CJ씨푸드","4330","0","0.00","4365","4415","4330","148585","648354595","155580247090","35930773"
"011155","CJ씨푸드1우","33950","950","2.88","33050","33950","33050","103","3444150","6790000000","200000"
"001045","CJ우","53000","300","0.57","53300","54200","53000","2391","128176500","119791819000","2260223"
"097950","CJ제일제당","395500","-1000","-0.25","399000","399500","391000","32882","13004629000","5953930563000","15054186"
"097955","CJ제일제당 우","175500","0","0.00","178000","178000","174000","4408","773178000","232964491500","1327433"
"000590","CS홀딩스","59000","700","1.20","58500","59100","58300","3453","202453200","68114438000","1154482"
"012030","DB","818","-13","-1.56","835","840","817","876421","724564035","164560277194","201173933"
"016610","DB금융투자","5700","-100","-1.72","5800","5830","5660","110099","630324620","241944417300","42446389"
"005830","DB손해보험","44500","300","0.68","43700","44500","43100","219512","9651345000","3150600000000","70800000"
"000990","DB하이텍","50100","-600","-1.18","53200","53300","50100","1216979","62550927500","2224369258800","44398588"
"000995","DB하이텍1우","92000","700","0.77","96000","96000","92000","235","21893000","10333072000","112316"
"139130","DGB금융지주","7720","-190","-2.40","7760","7850","7580","1280196","9861861040","1305805830760","169145833"
"001530","DI동일","148000","-500","-0.34","152500","157500","146500","21627","3275696000","364910132000","2465609"
