종목코드,종목명,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"095570","AJ네트웍스","4870","-150","-2.99","5150","5150","4770","266001","1296111275","228024576650","46822295"
"006840","AK홀딩스","28800","900","3.23","28100","29100","27350","140815","4020971350","381529756800","13247561"
"027410","BGF","7620","20","0.26","7730","8090","7420","2803523","21835919350","729361947420","95716791"
"282330","BGF리테일","159000","-2000","-1.24","162000","163000","158500","41561","6673899250","2748141054000","17283906"
"138930","BNK금융지주","6760","-40","-0.59","6830","6830","6720","1264591","8550622450","2203322262960","325935246"
"001460","BYC","381500","1500","0.39","385000","385500","380500","377","144063000","238290622500","624615"
"001465","BYC우","162500","1000","0.62","163500","163500","162500","364","59393500","35000062500","215385"
"001040","CJ","92900","300","0.32","93100","93100","92000","77570","7166927100","2710543114200","29176998"
"079160","CJ CGV","26900","-100","-0.37","26850","27100","26750","238199","6400988750","944190000000","35100000"
"00104K","CJ4우(전환)","74000","-500","-0.67","74500","74500","73300","8925","658238900","312761888000","4226512"
"000120","CJ대한통운","179000","-4000","-2.19","183000","183000","179000","47903","8635740000","4083409576000","22812344"
"011150","CJ씨푸드","5050","200","4.12","4900","5060","4850","2055107","10221266595","181450403650","35930773"
"011155","CJ씨푸드1우","37900","150","0.40","38450","38450","37600","1113","42150650","7580000000","200000"
"001045","CJ우","57300","-100","-0.17","57400","57900","56900","14498","829921900","129510777900","2260223"
"097950","CJ제일제당","405000","-3000","-0.74","405500","407000","403000","50303","20369146000","6096945330000","15054186"
"097955","CJ제일제당 우","185500","1000","0.54","186500","186500","184500","4838","894820000","246238821500","1327433"
"000590","CS홀딩스","66400","1900","2.95","64400","67800","64300","6608","432917600","76657604800","1154482"
"012030","DB","920","-3","-0.33","924","928","906","1095524","1004600692","185080018360","201173933"
"016610","DB금융투자","6680","-120","-1.76","6860","6890","6650","327243","2197742870","283541878520","42446389"
"005830","DB손해보험","46250","0","0.00","46100","46750","46050","170126","7886847750","3274500000000","70800000"
"000990","DB하이텍","56100","200","0.36","56400","57000","56100","562560","31754093800","2490760786800","44398588"
"000995","DB하이텍1우","110500","-3000","-2.64","111500","113500","110500","702","78587500","12410918000","112316"
"139130","DGB금융지주","8220","-50","-0.60","8310","8310","8190","641861","5278172630","1390378747260","169145833"
"001530","DI동일","165500","3500","2.16","163000","167500","163000","6180","1019735500","408058289500","2465609"
"000210","DL","86700","1300","1.52","85700","87500","84400","233533","20143838500","1338757415400","15441262"
"001880","DL건설","36950","1150","3.21","36100","37000","35600","242115","8867148900","814868843800","22053284"
"000215","DL우","43550","450","1.04","43150","44050","43050","4325","188609000","73430308250","1686115"
"375500","DL이앤씨","127000","4000","3.25","123000","129000","122000","766206","97021725500","2458559726000","19358738"
"37550K","DL이앤씨우","75400","1700","2.31","73900","76800","73400","39535","2985711100","159386929000","2113885"
"004840","DRB동일","6700","70","1.06","6650","6720","6640","17600","117572000","133531000000","19930000"
"155660","DSR","6150","110","1.82","6040","6180","6000","207050","1265820790","98400000000","16000000"
"069730","DSR제강","5930","180","3.13","5800","6020","5720","418597","2476661650","85392000000","14400000"
"017940","E1","44700","-150","-0.33","44950","45000","44250","14698","655559550","306642000000","6860000"
"365550","ESR켄달스퀘어리츠","6060","-40","-0.66","6100","6120","6030","222737","1348069065","868149540000","143259000"
"007700","F&F","145500","0","0.00","147000","148000","143500","79553","11628347000","2240700000000","15400000"
"114090","GKL","16050","-300","-1.83","16200","16250","16050","314210","5067061950","992783503500","61855670"
"078930","GS","39050","150","0.39","39000","39250","38800","276554","10815757100","3628345510900","92915378"
"006360","GS건설","45400","2750","6.45","43100","45900","42400","4408925","197754939600","3881285407200","85490868"
"001250","GS글로벌","2535","-30","-1.17","2570","2575","2505","889913","2252396450","209223091740","82533764"
"007070","GS리테일","37650","150","0.40","37550","37650","37250","223159","8354298300","2899050000000","77000000"
"078935","GS우","33000","200","0.61","32800","33000","32750","5752","189425900","58899258000","1784826"
"012630","HDC","12600","400","3.28","12300","12650","12150","1064503","13228017400","752745684600","59741721"
"039570","HDC아이콘트롤스","10300","100","0.98","10200","10400","10100","72021","739882850","169538000000","16460000"
"089470","HDC현대EP","6290","60","0.96","6220","6300","6190","92738","578530670","200651000000","31900000"
"294870","HDC현대산업개발","29800","400","1.36","29650","30450","28850","1701476","51014432100","1964038434000","65907330"
"011200","HMM","30500","0","0.00","30900","31200","30200","7349524","225405077200","10389770008500","340648197"
"082740","HSD엔진","9100","320","3.64","8780","9170","8780","1046224","9424821450","369454740200","40599422"
"003560","IHQ","2430","55","2.32","2370","2490","2335","10080237","24590886335","355352867640","146235748"
"175330","JB금융지주","6600","20","0.30","6580","6600","6530","240436","1580880740","1300087100400","196982894"
"234080","JW생명과학","18550","-50","-0.27","18600","18700","18350","215466","3983277550","293730976700","15834554"
"001060","JW중외제약","29300","0","0.00","29350","29600","29150","53118","1558674550","631119831800","21539926"
"001067","JW중외제약2우B","64100","-900","-1.38","64900","64900","62600","1475","94228600","5963094800","93028"
"001065","JW중외제약우","36650","650","1.81","36000","36950","36000","2293","83900000","6504861900","177486"
"096760","JW홀딩스","4735","15","0.32","4695","4770","4680","135716","643265950","324068996770","68441182"
"105560","KB금융","52800","-800","-1.49","53500","53500","52500","1152087","60879403100","21954658176000","415807920"
"002380","KCC","273500","12500","4.79","261000","279500","260500","141916","38647795000","2430449818500","8886471"
"009070","KCTC","6090","0","0.00","6160","6160","5980","520060","3157778260","182700000000","30000000"
"009440","KC그린홀딩스","5000","50","1.01","4945","5060","4915","136802","683824960","112174900000","22434980"
"119650","KC코트렐","8990","120","1.35","8840","9090","8780","161306","1448331470","116870000000","13000000"
"092220","KEC","2320","0","0.00","2325","2445","2275","4421380","10388290315","270760100800","116706940"
"016380","KG동부제철","16100","300","1.90","16000","16850","15400","1604053","25993313650","1610143241700","100008897"
"016385","KG동부제철우","121000","2500","2.11","120000","122500","120000","407","49640500","6459585000","53385"
"001390","KG케미칼","27950","250","0.90","27800","28250","27200","170232","4749543650","387557383200","13866096"
"001940","KISCO홀딩스","18100","0","0.00","18350","18350","17900","24674","445983400","334422478000","18476380"
"025000","KPX케미칼","65700","100","0.15","65600","66600","64600","6726","440987800","317988000000","4840000"
"092230","KPX홀딩스","63000","0","0.00","63300","63300","62100","10583","665016200","266152698000","4224646"
"000040","KR모터스","1375","-30","-2.14","1440","1470","1360","2737132","3827152215","132188881000","96137368"
"044450","KSS해운","10950","150","1.39","10800","11000","10750","89740","978988700","253885386000","23185880"
"030200","KT","27900","-50","-0.18","27950","28150","27550","1260784","35155222650","7285019443200","261111808"
"033780","KT&G","81200","200","0.25","81000","81500","80800","540297","43908746800","11148150756400","137292497"
"030210","KTB투자증권","6340","280","4.62","6200","6410","6050","4151304","25812239210","382391343280","60314092"
"058850","KTcs","2970","95","3.30","2890","2985","2875","1678794","4955290545","126774450000","42685000"
"058860","KTis","2990","25","0.84","2975","3025","2960","235106","704149780","104057980000","34802000"
"093050","LF","18650","200","1.08","18500","19200","18400","248475","4660155600","545326000000","29240000"
"003550","LG","91400","100","0.11","91600","91700","90300","258736","23614787300","15771721773400","172557131"
"034220","LG디스플레이","25000","-600","-2.34","25500","26050","24750","5603726","140927884000","8945392500000","357815700"
"001120","LG상사","30400","-350","-1.14","30750","30800","30300","206604","6297449800","1178304000000","38760000"
"051900","LG생활건강","1585000","36000","2.32","1542000","1588000","1533000","36760","57729538000","24754842245000","15618197"
"051905","LG생활건강우","684000","-3000","-0.44","687000","688000","684000","5912","4052688000","1436192748000","2099697"
"003555","LG우","72800","-400","-0.55","73600","73600","72300","13663","992234700","241308485600","3314677"
"032640","LG유플러스","12600","-100","-0.79","12800","12800","12550","4091213","51749348150","5501303148600","436611361"
"011070","LG이노텍","209500","-4000","-1.87","214000","214500","209000","175623","36900282500","4958258916500","23667107"
"066570","LG전자","156500","-2000","-1.26","160000","160500","156000","1735278","272848529500","25610882891000","163647814"
"066575","LG전자우","73000","-1000","-1.35","74000","74500","72600","153530","11244511700","1254577416000","17185992"
"108670","LG하우시스","85700","1700","2.02","84100","86800","83000","223187","19078922400","768529319000","8967670"
"108675","LG하우시스우","39050","1100","2.90","38050","39400","37900","23713","919352250","40312486500","1032330"
"037560","LG헬로비전","4900","15","0.31","4880","4975","4770","873462","4258392415","379489638500","77446865"
"051910","LG화학","810000","-1000","-0.12","811000","814000","803000","288954","233111643375","57179797830000","70592343"
"051915","LG화학우","385500","-5500","-1.41","391500","391500","385500","16211","6269065000","2964032400000","7688800"
"079550","LIG넥스원","41450","-650","-1.54","42100","42250","41300","137438","5731821600","911900000000","22000000"
"006260","LS","65700","500","0.77","65900","66100","65200","101188","6632286700","2115540000000","32200000"
