종목코드,종목명,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"095570","AJ네트웍스","3995","15","0.38","3980","4090","3890","52915","211123090","187055068525","46822295"
"006840","AK홀딩스","29450","-150","-0.51","29800","29900","28850","60423","1780005950","390140671450","13247561"
"027410","BGF","5870","-120","-2.00","6020","6020","5780","445075","2610626690","561857563170","95716791"
"282330","BGF리테일","173500","6500","3.89","169500","179500","167500","102861","17970847500","2998757691000","17283906"
"138930","BNK금융지주","6590","0","0.00","6780","6940","6580","5030807","33929453540","2147913271140","325935246"
"001460","BYC","360500","-2500","-0.69","362500","362500","356500","452","162200000","225173707500","624615"
"001465","BYC우","160000","0","0.00","158000","160000","156500","108","17127500","34461600000","215385"
"001040","CJ","90800","700","0.78","91000","91200","87900","121568","10896066400","2649271418400","29176998"
"079160","CJ CGV","27650","50","0.18","27950","28200","27100","323117","8896057950","970515000000","35100000"
"00104K","CJ4우(전환)","70500","600","0.86","70000","70700","68800","7498","522348500","297969096000","4226512"
"000120","CJ대한통운","165000","-3000","-1.79","169000","170500","164000","74939","12468719000","3764036760000","22812344"
"011150","CJ씨푸드","4330","-45","-1.03","4340","4395","4300","232788","1010649605","155580247090","35930773"
"011155","CJ씨푸드1우","33000","100","0.30","32400","33000","32400","741","24369000","6600000000","200000"
"001045","CJ우","52700","0","0.00","53400","53400","51900","4049","212604600","119113752100","2260223"
"097950","CJ제일제당","396500","-8500","-2.10","408000","410000","393000","52784","21002684500","5968984749000","15054186"
"097955","CJ제일제당 우","175500","-4000","-2.23","179000","180500","174000","9138","1606468500","232964491500","1327433"
"000590","CS홀딩스","58300","-400","-0.68","58700","58900","57900","1621","94271400","67306300600","1154482"
"012030","DB","831","-19","-2.24","848","848","818","2326874","1927345298","167175538323","201173933"
"016610","DB금융투자","5800","-10","-0.17","5810","5830","5660","168087","968441660","246189056200","42446389"
"005830","DB손해보험","44200","-50","-0.11","44600","45000","44100","340500","15177161550","3129360000000","70800000"
"000990","DB하이텍","50700","-500","-0.98","50700","51600","48900","1806725","90414112950","2251008411600","44398588"
"000995","DB하이텍1우","91300","-2200","-2.35","91500","91600","90500","552","50421900","10254450800","112316"
"139130","DGB금융지주","7910","40","0.51","7980","8150","7800","2462249","19695191760","1337943539030","169145833"
"001530","DI동일","148500","10000","7.22","138500","150000","135500","35742","5130505500","366142936500","2465609"
"000210","DL","78000","900","1.17","77700","78600","75300","289388","22366527200","1204418436000","15441262"
"000215","DL우","39200","-100","-0.25","40000","40000","38750","6954","271782800","66095708000","1686115"
"375500","DL이앤씨","112500","5500","5.14","108500","113000","107000","436668","48177764575","2177858025000","19358738"
"37550K","DL이앤씨우","69400","1100","1.61","68700","69800","67800","12272","844833000","146703619000","2113885"
"004840","DRB동일","6650","-250","-3.62","6830","6910","6620","51414","344191270","132534500000","19930000"
"155660","DSR","5200","-50","-0.95","5260","5360","5100","70793","365712800","83200000000","16000000"
"069730","DSR제강","5410","120","2.27","5370","5540","5230","377159","2036226400","77904000000","14400000"
"017940","E1","41000","-150","-0.36","41450","41450","40350","11960","487540650","281260000000","6860000"
"365550","ESR켄달스퀘어리츠","5770","-110","-1.87","5880","5920","5750","353647","2045485410","826604430000","143259000"
"007700","F&F","135000","0","0.00","135500","142000","133000","152921","20937754000","2079000000000","15400000"
"114090","GKL","16950","150","0.89","16750","17250","16500","648110","10937666550","1048453606500","61855670"
"078930","GS","39150","-650","-1.63","40100","40100","38800","478170","18848257850","3637637048700","92915378"
"006360","GS건설","38000","1650","4.54","36600","38000","36300","1279560","47606170850","3240947610000","85288095"
"001250","GS글로벌","2230","-25","-1.11","2255","2270","2200","347482","774219775","184050293720","82533764"
"007070","GS리테일","37200","0","0.00","37550","37650","36300","378504","14013002700","2864400000000","77000000"
"078935","GS우","31250","-400","-1.26","31650","31900","31100","8067","252623050","55775812500","1784826"
"012630","HDC","10900","100","0.93","10800","10900","10550","293911","3163536200","651184758900","59741721"
"039570","HDC아이콘트롤스","9680","-130","-1.33","9940","9940","9550","26050","251086470","159332800000","16460000"
"089470","HDC현대EP","6100","100","1.67","6050","6140","5890","179995","1087642490","194590000000","31900000"
"294870","HDC현대산업개발","27100","1350","5.24","25750","27100","25550","721616","19007409650","1786088643000","65907330"
"011200","HMM","20150","-1950","-8.82","22000","24050","19950","32684736","721595430100","6610432978500","328061190"
"082740","HSD엔진","7330","320","4.56","7220","7460","6950","1729101","12546064970","241502550860","32947142"
"003560","IHQ","1895","-5","-0.26","1915","1920","1825","1528100","2864864080","277116742460","146235748"
"175330","JB금융지주","6190","30","0.49","6220","6290","6140","853699","5310036070","1219324113860","196982894"
"234080","JW생명과학","20050","-450","-2.20","20350","20450","19700","137802","2747613450","317482807700","15834554"
"001060","JW중외제약","29050","-150","-0.51","29650","29700","28850","51922","1515836950","625734850300","21539926"
"001067","JW중외제약2우B","56900","100","0.18","57000","57000","55500","171","9647500","5293293200","93028"
"001065","JW중외제약우","28350","-250","-0.87","29400","29400","28300","169","4817150","5031728100","177486"
"096760","JW홀딩스","4935","30","0.61","4905","5000","4850","100660","493610890","337757233170","68441182"
"105560","KB금융","52600","2650","5.31","51900","53000","51300","7203435","376032946700","21871496592000","415807920"
"002380","KCC","200000","-1500","-0.74","203500","203500","197500","30362","6088621000","1777294200000","8886471"
"009070","KCTC","8850","-1650","-15.71","9810","10150","8570","6895654","63523372550","265500000000","30000000"
"009440","KC그린홀딩스","4135","-75","-1.78","4205","4250","4035","103573","423313140","92768642300","22434980"
"119650","KC코트렐","7530","-180","-2.33","7700","7740","7180","305481","2260319330","97890000000","13000000"
"092220","KEC","2300","10","0.44","2265","2320","2150","3979651","8917080685","268425962000","116706940"
"016380","KG동부제철","12850","250","1.98","12900","13100","12350","571325","7292616450","1285114326450","100008897"
"016385","KG동부제철우","105000","4500","4.48","113500","113500","101000","489","51795500","5605425000","53385"
"001390","KG케미칼","25300","-350","-1.36","25800","25950","24700","215461","5428490200","350812228800","13866096"
"001940","KISCO홀딩스","15200","150","1.00","15050","15300","14950","43407","653679950","280840976000","18476380"
"025000","KPX케미칼","59100","-1200","-1.99","60000","60000","57900","12375","726124100","286044000000","4840000"
"092230","KPX홀딩스","55200","-1100","-1.95","56500","56600","54900","7677","424973200","233200459200","4224646"
"000040","KR모터스","1315","20","1.54","1280","1340","1260","2884582","3748729090","126420638920","96137368"
"044450","KSS해운","10550","-150","-1.40","10700","10900","10450","284660","3018067700","244611034000","23185880"
"030200","KT","26600","500","1.92","26200","26850","26150","1997227","52898946200","6945574092800","261111808"
"033780","KT&G","80100","300","0.38","80000","80400","79400","648048","51853386700","10997129009700","137292497"
"030210","KTB투자증권","4065","-65","-1.57","4100","4125","3945","438297","1766688360","245176783980","60314092"
"058850","KTcs","2700","-150","-5.26","2810","2835","2675","1240921","3392453755","115249500000","42685000"
"058860","KTis","2765","-25","-0.90","2780","2780","2700","182405","500418370","96227530000","34802000"
"093050","LF","16050","100","0.63","16000","16450","15950","166091","2687312400","469302000000","29240000"
"003550","LG","89400","-900","-1.00","90700","91100","87300","423134","37840701200","15426607511400","172557131"
"034220","LG디스플레이","22050","-50","-0.23","22000","22400","21550","2791460","61366595450","7889836185000","357815700"
"001120","LG상사","26900","0","0.00","27150","27250","26600","181195","4883190600","1042644000000","38760000"
"051900","LG생활건강","1504000","-11000","-0.73","1541000","1544000","1483000","38603","58217866000","23489768288000","15618197"
"051905","LG생활건강우","696000","-3000","-0.43","700000","700000","695000","3703","2578235000","1461389112000","2099697"
"003555","LG우","64400","-1100","-1.68","65400","65400","63500","19087","1228741000","213465198800","3314677"
"032640","LG유플러스","12050","350","2.99","11750","12150","11700","4476213","53272680700","5261166900050","436611361"
"011070","LG이노텍","206500","-4000","-1.90","210500","211500","202000","255952","52783876500","4887257595500","23667107"
"066570","LG전자","144500","1500","1.05","143500","146000","142000","1530784","220514693500","23647109123000","163647814"
"066575","LG전자우","66200","-1000","-1.49","66500","67100","65100","203551","13439279000","1137712670400","17185992"
"108670","LG하우시스","72300","-200","-0.28","72900","73800","70500","50674","3650386400","648362541000","8967670"
"108675","LG하우시스우","33400","-200","-0.60","33600","33900","32700","9068","302047000","34479822000","1032330"
"037560","LG헬로비전","4455","-85","-1.87","4540","4570","4380","566619","2520039960","345025783575","77446865"
"051910","LG화학","861000","-29000","-3.26","888000","890000","850000","436628","376943191000","60780007323000","70592343"
"051915","LG화학우","387000","-13500","-3.37","392000","397500","379000","37920","14554650500","2975565600000","7688800"
"079550","LIG넥스원","36250","-1250","-3.33","37500","38050","35500","194587","7022275150","797500000000","22000000"
"006260","LS","63500","-1300","-2.01","64300","65200","62000","237135","14964293800","2044700000000","32200000"
"010120","LS ELECTRIC","58100","3600","6.61","54600","58200","53400","281046","15713606900","1743000000000","30000000"
"000680","LS네트웍스","2600","-90","-3.35","2700","2705","2570","89899","234485695","204887841600","78803016"
"229640","LS전선아시아","7590","340","4.69","7350","7780","7350","2104788","16077957230","232442831610","30624879"
"023150","MH에탄올","8200","30","0.37","8040","8230","7910","64165","516233720","60503913200","7378526"
"035420","NAVER","361500","-7000","-1.90","366500","371500","350000","1313900","470398395670","59381217292500","164263395"
"181710","NHN","68200","200","0.29","68000","68200","66500","68398","4592301200","1334334705000","19565025"
"005940","NH투자증권","11100","50","0.45","11150","11200","10950","857863","9510477100","3123638645700","281408887"
"005945","NH투자증권우","8770","120","1.39","8860","8870","8690","206127","1808387590","165498389360","18870968"
"338100","NH프라임리츠","4220","5","0.12","4220","4220","4200","93581","394230125","78745200000","18660000"
"034310","NICE","17450","0","0.00","17450","17650","17250","22224","386497450","661046135000","37882300"
"008260","NI스틸","3460","-105","-2.95","3565","3585","3395","745335","2583096530","98956404820","28600117"
"004250","NPC","4140","-40","-0.96","4160","4180","4005","458616","1871408440","152020800000","36720000"
"004255","NPC우","2400","-70","-2.83","2430","2470","2395","3572","8572950","12672000000","5280000"
"010060","OCI","122000","-3000","-2.40","125000","128500","117500","625944","76211584000","2909623262000","23849371"
"005490","POSCO","317000","-4500","-1.40","328500","334000","303000","1236147","392259357500","27638226695000","87186835"
"100840","S&TC","16500","-100","-0.60","16600","16800","16150","38376","630155050","123860731500","7506711"
"064960","S&T모티브","58600","-2800","-4.56","60900","61400","57500","105022","6188752600","856915769600","14623136"
"003570","S&T중공업","7420","60","0.82","7360","7430","7230","112952","830026340","246735011740","33252697"
"036530","S&T홀딩스","18750","300","1.63","18500","18750","18150","45819","842778500","305697862500","16303886"
"010950","S-Oil","88000","-100","-0.11","88300","88800","85200","570392","49724744800","9907285696000","112582792"
"010955","S-Oil우","48100","0","0.00","48100","48400","46500","16747","796080850","193454688700","4021927"
"034120","SBS","22100","-300","-1.34","22400","22500","21800","84956","1872409050","403382062200","18252582"
"101060","SBS미디어홀딩스","1960","-10","-0.51","1970","1970","1925","51464","100414150","274196532400","139896190"
"005090","SGC에너지","37600","-700","-1.83","38300","38600","36800","62561","2341604250","551855350400","14677004"
"004060","SG세계물산","693","-2","-0.29","694","697","680","1092241","750704667","140280497280","202424960"
"001380","SG충방","2505","-45","-1.76","2550","2565","2455","339078","843568855","112635178215","44964143"
"002360","SH에너지화학","940","-35","-3.59","965","973","933","4110830","3893497958","104465706200","111133730"
"009160","SIMPAC","3370","-40","-1.17","3430","3440","3205","157473","527725395","220497468920","65429516"
"123700","SJM","4080","-5","-0.12","4070","4080","3965","76475","306122495","63667983840","15604898"
"025530","SJM홀딩스","3450","-85","-2.40","3500","3520","3400","7608","26147080","51522327600","14934008"
"034730","SK","249500","-5500","-2.16","255000","256500","243500","434553","107760870500","17554894101500","70360297"
"011790","SKC","114000","0","0.00","0","0","0","0","0","4316985972000","37868298"
"018670","SK가스","91500","-1500","-1.61","93200","93700","91000","15345","1405205200","844567326000","9230244"
"001740","SK네트웍스","5180","-50","-0.96","5250","5300","5080","1368361","7062571610","1285612011460","248187647"
"001745","SK네트웍스우","98000","-1200","-1.21","99200","99200","98000","300","29566200","11137504000","113648"
"006120","SK디스커버리","57500","-1300","-2.21","57800","60200","56700","131522","7619945600","1094676662500","19037855"
"006125","SK디스커버리우","46000","-2350","-4.86","47000","49000","45200","35426","1636269650","62488930000","1358455"
"210980","SK디앤디","35850","1150","3.31","34700","36000","33800","62198","2170277500","680797379400","18990164"
"068400","SK렌터카","10950","-50","-0.45","11000","11150","10500","184991","1987414850","517779948000","47285840"
"326030","SK바이오팜","108000","1500","1.41","107000","111000","105500","497927","53643317500","8457831000000","78313250"
"03473K","SK우","224500","-9500","-4.06","231000","234000","222000","7844","1772756000","127097307500","566135"
"096770","SK이노베이션","230000","-9500","-3.97","235500","238000","224500","1481874","339615839500","21267079720000","92465564"
"096775","SK이노베이션우","163000","-9000","-5.23","169500","170000","159000","41963","6812316000","203493438000","1248426"
"001510","SK증권","849","12","1.43","840","850","826","5922014","4962379132","401229055179","472590171"
"001515","SK증권우","4250","-195","-4.39","4360","4360","4200","29392","125476460","16628184500","3912514"
"285130","SK케미칼","288500","-6500","-2.20","295500","303000","281500","388924","112069788000","3387392746000","11741396"
"28513K","SK케미칼우","145500","-6000","-3.96","148000","155500","141500","68383","10015381000","212236485000","1458670"
"017670","SK텔레콤","248000","3500","1.43","248000","249000","242000","315717","77623806500","20024936328000","80745711"
"000660","SK하이닉스","136500","1000","0.74","134000","137500","130500","7822152","1043442973500","99372322822500","728002365"
"005610","SPC삼립","71100","-900","-1.25","72600","72700","70900","12854","917834300","613522539900","8629009"
"011810","STX","5520","-40","-0.72","5550","5640","5300","25714","141018010","108892499040","19726902"
"077970","STX엔진","6900","-90","-1.29","6990","7050","6780","19809","136529080","158761437600","23008904"
"071970","STX중공업","3390","-15","-0.44","3415","3485","3275","149246","501589020","96160658640","28365976"
"084870","TBH글로벌","1695","-5","-0.29","1685","1700","1650","20220","33926160","35352308205","20856819"
"002710","TCC스틸","4000","-10","-0.25","3950","4050","3600","374467","1445424970","92000000000","23000000"
"024070","WISCOM","3440","30","0.88","3415","3485","3280","137896","463504810","52722946720","15326438"
"037270","YG PLUS","6100","-180","-2.87","6200","6240","6020","698327","4265183070","386435610000","63350100"
"000500","가온전선","20400","0","0.00","20300","20650","20050","7255","147755500","84871078800","4160347"
"000860","강남제비스코","25100","-350","-1.38","25450","25650","24000","55866","1378511950","163150000000","6500000"
"035250","강원랜드","25750","-50","-0.19","26050","26450","25350","1229957","31829827800","5508967875000","213940500"
"011420","갤럭시아에스엠","1515","-20","-1.30","1530","1530","1485","187269","282754265","41737710660","27549644"
"002100","경농","13450","-300","-2.18","13750","13950","13250","161214","2182251650","291754037500","21691750"
"009450","경동나비엔","49050","-350","-0.71","49350","49400","48000","58587","2845947400","667312006500","13604730"
"267290","경동도시가스","18950","50","0.26","18850","18950","18600","15757","295579300","111717943700","5895406"
"012320","경동인베스트","33900","-300","-0.88","33350","34500","33350","5903","199531700","80174279700","2365023"
"000050","경방","13000","300","2.36","12600","13000","12550","54767","700340250","356398510000","27415270"
"214390","경보제약","11300","-500","-4.24","11800","11900","11200","218109","2485427600","270147518000","23906860"
"012610","경인양행","6610","-70","-1.05","6640","6700","6480","286437","1876843460","273035072650","41306365"
"009140","경인전자","28100","0","0.00","27950","28500","27350","7630","213795350","44139395700","1570797"
"013580","계룡건설","29000","950","3.39","28100","29100","27700","78946","2245162700","258996303000","8930907"
"012200","계양전기","4460","-95","-2.09","4510","4555","4395","204407","911331555","145396000000","32600000"
"012205","계양전기우","6810","-20","-0.29","6890","6890","6710","6837","46208940","9534000000","1400000"
"002140","고려산업","3805","-110","-2.81","3915","3950","3770","173145","661713705","94894512125","24939425"
"010130","고려아연","397500","-6000","-1.49","406000","406500","394500","66019","26324447500","7500825000000","18870000"
"002240","고려제강","16500","-400","-2.37","17200","17550","16150","168912","2844407450","379500000000","23000000"
"009290","광동제약","8300","-210","-2.47","8510","8570","8250","288553","2410011520","435093063300","52420851"
"017040","광명전기","2440","-15","-0.61","2425","2445","2325","1201070","2871467110","105743780600","43337615"
"017900","광전자","2240","-55","-2.40","2305","2305","2180","416388","925194465","129794029120","57943763"
"037710","광주신세계","163000","500","0.31","163500","164500","160000","3029","492029000","260800000000","1600000"
"030610","교보증권","7380","20","0.27","7320","7440","7320","95670","704975870","477141324480","64653296"
"339770","교촌에프앤비","17600","200","1.15","17400","17600","17200","80217","1395772100","439692704000","24982540"
"007690","국도화학","57200","0","0.00","57200","58300","55000","35586","1999909600","332367235200","5810616"
"005320","국동","3875","-100","-2.52","3975","3995","3790","523879","2023415395","150952969375","38955605"
"001140","국보","2020","35","1.76","1970","2085","1960","817154","1656903380","99740418900","49376445"
"002720","국제약품","7870","-200","-2.48","7990","8110","7770","99619","782653960","144812092400","18400520"
"083420","그린케미칼","11300","-400","-3.42","11700","11800","11050","366445","4149637700","271200000000","24000000"
"014530","극동유화","3640","-170","-4.46","3745","3765","3600","1372896","5028349645","126924688800","34869420"
"014280","금강공업","4665","-35","-0.74","4800","4800","4545","148687","689333970","135385358145","29021513"
"014285","금강공업우","10300","150","1.48","10150","10300","10150","1077","10995150","6075712500","589875"
"008870","금비","65200","-1200","-1.81","66400","66700","64500","2178","142051500","65200000000","1000000"
"001570","금양","4535","-165","-3.51","4655","4705","4480","188077","855641010","199758292225","44048135"
"002990","금호산업","8950","70","0.79","8910","8980","8690","136695","1205599770","327873619800","36633924"
"002995","금호산업우","29750","-300","-1.00","30450","30450","29150","1006","29789300","8694913500","292266"
"011780","금호석유","205000","-11500","-5.31","216500","218500","200000","614628","127141332500","6245876655000","30467691"
"011785","금호석유우","79200","-3400","-4.12","81600","82600","78100","54723","4360855400","239460091200","3023486"
"214330","금호에이치티","2235","-40","-1.76","2265","2270","2215","1996809","4458939000","279950872335","125257661"
"001210","금호전기","2585","-80","-3.00","2665","2665","2520","62825","162150170","30973004700","11981820"
"073240","금호타이어","3920","-5","-0.13","3940","3965","3820","434622","1700244005","1126060325040","287260287"
"092440","기신정기","4265","265","6.63","4300","4765","4185","4830089","21528914325","124538000000","29200000"
"000270","기아차","83500","700","0.85","82800","84000","81600","4997972","414308717200","33847839474500","405363347"
"024110","기업은행","8990","140","1.58","8960","9040","8860","6055989","54352459490","6640592596400","738664360"
"013700","까뮤이앤씨","3200","75","2.40","3155","3345","3140","4965548","16123805565","144487296000","45152280"
"004540","깨끗한나라","3935","-60","-1.50","4035","4035","3700","67252","263035810","146542126955","37240693"
"004545","깨끗한나라우","17350","0","0.00","17050","17350","17050","302","5188400","6352876000","366160"
"001260","남광토건","12900","-100","-0.77","12950","13100","12400","60092","762272100","126792822900","9828901"
"008350","남선알미늄","4340","-65","-1.48","4465","4675","4290","10532853","47432053010","478177250600","110179090"
"008355","남선알미우","40550","-550","-1.34","40600","41000","40550","3345","135819150","12484939500","307890"
