종목코드,종목명,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"095570","AJ네트웍스","4305","-70","-1.60","4375","4375","4305","51293","221607125","201569979975","46822295"
"006840","AK홀딩스","28750","-250","-0.86","29000","29000","28350","38539","1102767350","380867378750","13247561"
"027410","BGF","6150","-10","-0.16","6120","6210","6090","284281","1746152980","588658264650","95716791"
"282330","BGF리테일","162500","0","0.00","162500","165000","161000","49839","8139175420","2808634725000","17283906"
"138930","BNK금융지주","6590","40","0.61","6530","6710","6490","1431588","9485246560","2147913271140","325935246"
"001460","BYC","337500","3500","1.05","333500","338000","333500","453","152271000","210807562500","624615"
"001465","BYC우","149500","-500","-0.33","150000","150000","148000","209","31131500","32200057500","215385"
"001040","CJ","91900","700","0.77","91200","92700","91000","51649","4755581800","2681366116200","29176998"
"079160","CJ CGV","28350","50","0.18","28250","28550","27900","175119","4939233750","995085000000","35100000"
"00104K","CJ4우(전환)","72800","300","0.41","72800","73100","72100","3458","251113600","307690073600","4226512"
"000120","CJ대한통운","178500","-1500","-0.83","181500","186000","172000","209785","37679728000","4072003404000","22812344"
"011150","CJ씨푸드","4725","-100","-2.07","4840","4840","4725","513664","2445454360","169772902425","35930773"
"011155","CJ씨푸드1우","37500","150","0.40","37800","37800","36700","2479","92614200","7500000000","200000"
"001045","CJ우","54200","500","0.93","53700","54800","53600","2034","110664600","122504086600","2260223"
"097950","CJ제일제당","422500","-6500","-1.52","426500","429000","420500","39648","16750316000","6360393585000","15054186"
"097955","CJ제일제당 우","188500","-2000","-1.05","188000","190500","187500","3014","568044500","250221120500","1327433"
"000590","CS홀딩스","59200","400","0.68","58700","59300","58500","3663","215995900","68345334400","1154482"
"012030","DB","877","6","0.69","860","879","860","776288","677124881","176429539241","201173933"
"016610","DB금융투자","5670","10","0.18","5660","5710","5610","282928","1599800520","240671025630","42446389"
"005830","DB손해보험","45300","800","1.80","44300","45450","44250","194839","8799609850","3207240000000","70800000"
"000990","DB하이텍","54200","-1000","-1.81","54600","55200","53600","635259","34428121100","2406403469600","44398588"
"000995","DB하이텍1우","100500","-500","-0.50","101000","101000","99500","555","55628100","11287758000","112316"
"139130","DGB금융지주","8100","-100","-1.22","8200","8340","8030","1110543","9083318070","1370081247300","169145833"
"001530","DI동일","177500","-1000","-0.56","176500","180000","176000","8777","1558172500","437645597500","2465609"
"000210","DL","89900","7600","9.23","84300","90400","84000","822376","72259441500","1388169453800","15441262"
"000215","DL우","44250","2850","6.88","41900","44400","41900","20660","898433600","74610588750","1686115"
"375500","DL이앤씨","124000","1500","1.22","122500","124500","121000","353409","43531432500","2400483512000","19358738"
"37550K","DL이앤씨우","73800","0","0.00","74700","74700","73300","11203","826026300","156004713000","2113885"
"004840","DRB동일","6830","110","1.64","6670","6900","6560","46688","314755390","136121900000","19930000"
"155660","DSR","5450","-40","-0.73","5490","5550","5430","90241","494288450","87200000000","16000000"
"069730","DSR제강","5260","40","0.77","5220","5420","5180","92696","488335390","75744000000","14400000"
"017940","E1","41750","-750","-1.76","42450","42500","41600","15310","640267000","286405000000","6860000"
"365550","ESR켄달스퀘어리츠","5980","10","0.17","6000","6050","5930","276344","1655815080","856688820000","143259000"
"007700","F&F","139000","-1000","-0.71","138500","142500","137500","67294","9382137000","2140600000000","15400000"
"114090","GKL","16800","-200","-1.18","16900","17000","16750","275223","4636921450","1039175256000","61855670"
"078930","GS","38950","300","0.78","38850","39050","38650","230318","8941875250","3619053973100","92915378"
