종목코드,종목명,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"095570","AJ네트웍스","3980","0","0.00","4100","4240","3900","200836","820837065","186352734100","46822295"
"006840","AK홀딩스","29600","-1500","-4.82","31150","31200","29000","179524","5361126450","392127805600","13247561"
"027410","BGF","5990","90","1.53","5980","6030","5920","472249","2821084570","573343578090","95716791"
"282330","BGF리테일","167000","-1000","-0.60","166500","171000","165000","25929","4345397500","2886412302000","17283906"
"138930","BNK금융지주","6590","330","5.27","6270","6630","6270","4057949","26439040950","2147913271140","325935246"
"001460","BYC","363000","0","0.00","364000","372500","361000","480","175244000","226735245000","624615"
"001465","BYC우","160000","0","0.00","160000","160000","157000","95","15121000","34461600000","215385"
"001040","CJ","90100","-1400","-1.53","91800","91800","90100","88511","8019271100","2628847519800","29176998"
"079160","CJ CGV","27600","-400","-1.43","28500","28500","27550","256894","7157990450","968760000000","35100000"
"00104K","CJ4우(전환)","69900","-1300","-1.83","71600","71600","69600","11993","842887100","295433188800","4226512"
"000120","CJ대한통운","168000","1000","0.60","168000","170500","167000","35081","5917173500","3832473792000","22812344"
"011150","CJ씨푸드","4375","15","0.34","4565","4630","4375","831345","3739575060","157197131875","35930773"
"011155","CJ씨푸드1우","32900","0","0.00","33400","34000","32900","597","19883000","6580000000","200000"
"001045","CJ우","52700","-700","-1.31","53800","53800","52700","3609","192025400","119113752100","2260223"
"097950","CJ제일제당","405000","-5000","-1.22","410500","410500","403500","24412","9921925000","6096945330000","15054186"
"097955","CJ제일제당 우","179500","-3500","-1.91","184000","185000","179000","9169","1665636500","238274223500","1327433"
"000590","CS홀딩스","58700","0","0.00","58700","59400","58600","2330","137220100","67768093400","1154482"
"012030","DB","850","-21","-2.41","878","878","850","832409","718075986","170997843050","201173933"
"016610","DB금융투자","5810","10","0.17","5840","5870","5760","131835","766658210","246613520090","42446389"
"005830","DB손해보험","44250","750","1.72","43700","44500","43500","287635","12718221450","3132900000000","70800000"
"000990","DB하이텍","51200","-2400","-4.48","54400","54500","51200","899757","47216047200","2273207705600","44398588"
"000995","DB하이텍1우","93500","-1800","-1.89","99000","99000","93500","368","35359300","10501546000","112316"
"139130","DGB금융지주","7870","350","4.65","7570","7930","7560","2349717","18414128630","1331177705710","169145833"
"001530","DI동일","138500","-8500","-5.78","150000","150000","138000","38801","5522244000","341486846500","2465609"
"000210","DL","77100","-1200","-1.53","80000","80200","76000","285828","22278062800","1190521300200","15441262"
"000215","DL우","39300","-300","-0.76","39700","40900","39200","5553","220348300","66264319500","1686115"
"375500","DL이앤씨","107000","-2500","-2.28","110500","111000","107000","244839","26719452000","2071384966000","19358738"
"37550K","DL이앤씨우","68300","100","0.15","69000","69500","67800","14574","1002443000","144378345500","2113885"
"004840","DRB동일","6900","-130","-1.85","7060","7060","6900","20969","146197340","137517000000","19930000"
"155660","DSR","5250","-130","-2.42","5370","5410","5220","57734","306714650","84000000000","16000000"
"069730","DSR제강","5290","-170","-3.11","5500","5600","5280","321108","1742163020","76176000000","14400000"
"017940","E1","41150","400","0.98","40800","41650","40700","20451","844076500","282289000000","6860000"
"365550","ESR켄달스퀘어리츠","5880","40","0.68","5900","5960","5810","670834","3971234485","842362920000","143259000"
"007700","F&F","135000","-3000","-2.17","138500","139500","133500","58819","7992807500","2079000000000","15400000"
"114090","GKL","16800","-450","-2.61","17300","17350","16750","775820","13201561150","1039175256000","61855670"
"078930","GS","39800","1250","3.24","39100","40450","38850","697194","27749865500","3698032044400","92915378"
"006360","GS건설","36350","350","0.97","36500","37400","36200","576770","21204844000","3100222253250","85288095"
"001250","GS글로벌","2255","-20","-0.88","2295","2300","2255","312436","708999605","186113637820","82533764"
"007070","GS리테일","37200","-150","-0.40","37650","37750","37000","273131","10199277500","2864400000000","77000000"
"078935","GS우","31650","500","1.61","31200","31700","31200","11084","349971050","56489742900","1784826"
"012630","HDC","10800","-50","-0.46","10900","10950","10750","282921","3067937850","645210586800","59741721"
"039570","HDC아이콘트롤스","9810","-110","-1.11","9920","9920","9740","21381","209221720","161472600000","16460000"
"089470","HDC현대EP","6000","-110","-1.80","6160","6160","6000","183864","1114161430","191400000000","31900000"
"294870","HDC현대산업개발","25750","-50","-0.19","26050","26250","25700","343909","8915563850","1697113747500","65907330"
"011200","HMM","22100","150","0.68","22200","22700","21750","9040955","200136039850","7250152299000","328061190"
"082740","HSD엔진","7010","-110","-1.54","7150","7410","7010","1121977","8074436630","230959465420","32947142"
"003560","IHQ","1900","-70","-3.55","1980","1995","1890","2169432","4191238825","277847921200","146235748"
"175330","JB금융지주","6160","140","2.33","6040","6210","6030","1031360","6341562810","1213414627040","196982894"
"234080","JW생명과학","20500","100","0.49","20750","20950","20350","87820","1812194350","324608357000","15834554"
"001060","JW중외제약","29200","0","0.00","29200","30850","28900","125603","3754703750","628965839200","21539926"
"001067","JW중외제약2우B","56800","-1200","-2.07","58100","58100","56800","495","28271400","5283990400","93028"
"001065","JW중외제약우","28600","-150","-0.52","28800","28800","28600","828","23778150","5076099600","177486"
"096760","JW홀딩스","4905","-45","-0.91","5000","5010","4905","117054","581453645","335703997710","68441182"
"105560","KB금융","49950","2950","6.28","48200","50400","47950","5184062","255288518450","20769605604000","415807920"
"002380","KCC","201500","500","0.25","202500","204000","200000","26168","5285041500","1790623906500","8886471"
"009070","KCTC","10500","1140","12.18","9920","11200","9720","14891261","152766990600","315000000000","30000000"
"009440","KC그린홀딩스","4210","-35","-0.82","4275","4280","4185","63514","268213700","94451265800","22434980"
"119650","KC코트렐","7710","-260","-3.26","8000","8050","7710","160044","1259299880","100230000000","13000000"
"092220","KEC","2290","-80","-3.38","2375","2400","2285","1967843","4609144070","267258892600","116706940"
"016380","KG동부제철","12600","300","2.44","12500","13200","12450","1004853","12935319700","1260112102200","100008897"
"016385","KG동부제철우","100500","1200","1.21","99300","100500","99300","352","35044400","5365192500","53385"
"001390","KG케미칼","25650","-200","-0.77","25950","27000","25650","274782","7215101500","355665362400","13866096"
"001940","KISCO홀딩스","15050","150","1.01","15000","15200","14900","24319","364414850","278069519000","18476380"
"025000","KPX케미칼","60300","-700","-1.15","61100","61400","58600","9259","559188200","291852000000","4840000"
"092230","KPX홀딩스","56300","400","0.72","56400","57000","55900","4345","244877200","237847569800","4224646"
"000040","KR모터스","1295","-30","-2.26","1350","1355","1280","2172960","2835024060","124497891560","96137368"
"044450","KSS해운","10700","-450","-4.04","11200","11550","10700","374452","4142414100","248088916000","23185880"
"030200","KT","26100","100","0.38","26450","26500","26000","1153675","30216073850","6815018188800","261111808"
"033780","KT&G","79800","100","0.13","80100","80200","79700","340051","27189234000","10955941260600","137292497"
"030210","KTB투자증권","4130","-145","-3.39","4320","4340","4110","318943","1341434310","249097199960","60314092"
"058850","KTcs","2850","-155","-5.16","3035","3040","2845","2212985","6522089745","121652250000","42685000"
"058860","KTis","2790","-25","-0.89","2820","2860","2770","299735","839310885","97097580000","34802000"
"093050","LF","15950","0","0.00","16000","16400","15900","187645","3032592200","466378000000","29240000"
"003550","LG","90300","-500","-0.55","91600","92500","90100","316716","28797012900","15581908929300","172557131"
"034220","LG디스플레이","22100","-400","-1.78","22750","22800","22100","1795500","40259533400","7907726970000","357815700"
"001120","LG상사","26900","-100","-0.37","27200","27250","26750","143746","3872619150","1042644000000","38760000"
"051900","LG생활건강","1515000","4000","0.26","1530000","1545000","1511000","33518","51191189000","23661568455000","15618197"
"051905","LG생활건강우","699000","0","0.00","704000","705000","699000","1400","980632000","1467688203000","2099697"
"003555","LG우","65500","-500","-0.76","66100","67100","65200","14466","953890600","217111343500","3314677"
"032640","LG유플러스","11700","0","0.00","11850","11900","11700","2265826","26679993800","5108352923700","436611361"
"011070","LG이노텍","210500","3000","1.45","212000","217000","210000","272992","58368347000","4981926023500","23667107"
"066570","LG전자","143000","-5500","-3.70","149500","150000","142000","1165677","169355755000","23401637402000","163647814"
"066575","LG전자우","67200","-2400","-3.45","70200","70400","67100","156635","10694141100","1154898662400","17185992"
"108670","LG하우시스","72500","-100","-0.14","73000","74400","71800","40271","2942094900","650156075000","8967670"
"108675","LG하우시스우","33600","-200","-0.59","33550","34100","33500","6125","206583150","34686288000","1032330"
"037560","LG헬로비전","4540","-30","-0.66","4615","4620","4515","323106","1472612820","351608767100","77446865"
"051910","LG화학","890000","-14000","-1.55","911000","915000","889000","289075","259538616000","62827185270000","70592343"
"051915","LG화학우","400500","-10500","-2.55","416000","417000","398500","29133","11783133000","3079364400000","7688800"
"079550","LIG넥스원","37500","600","1.63","37600","38550","37200","157322","5961540500","825000000000","22000000"
"006260","LS","64800","-1500","-2.26","66900","67100","64600","167492","11005844100","2086560000000","32200000"
"010120","LS ELECTRIC","54500","-600","-1.09","55800","55800","54200","118994","6540581700","1635000000000","30000000"
"000680","LS네트웍스","2690","-25","-0.92","2720","2755","2665","57506","155329395","211980113040","78803016"
"229640","LS전선아시아","7250","-150","-2.03","7450","7460","7230","91376","668219530","222030372750","30624879"
"023150","MH에탄올","8170","-230","-2.74","8420","8510","8110","97560","814216380","60282557420","7378526"
"035420","NAVER","368500","-9000","-2.38","382000","386000","366500","1031748","388037623500","60531061057500","164263395"
"181710","NHN","68000","-400","-0.58","68500","69100","68000","36937","2524275800","1330421700000","19565025"
"005940","NH투자증권","11050","0","0.00","11150","11150","10950","799917","8815064000","3109568201350","281408887"
"005945","NH투자증권우","8650","120","1.41","8650","8900","8600","166194","1444190620","163233873200","18870968"
"338100","NH프라임리츠","4215","0","0.00","4215","4225","4200","27808","117223145","78651900000","18660000"
"034310","NICE","17450","0","0.00","17450","17450","17200","32729","567114000","661046135000","37882300"
"008260","NI스틸","3565","-10","-0.28","3660","3690","3500","1897586","6876837450","101959417105","28600117"
"004250","NPC","4180","15","0.36","4175","4270","4105","559075","2344224815","153489600000","36720000"
"004255","NPC우","2470","-5","-0.20","2475","2480","2445","3603","8854360","13041600000","5280000"
"010060","OCI","125000","-12500","-9.09","135500","136000","125000","878024","113938358500","2981171375000","23849371"
"005490","POSCO","321500","7000","2.23","318500","332000","317500","1013246","329801090440","28030567452500","87186835"
"100840","S&TC","16600","500","3.11","16150","16700","16050","85279","1402190400","124611402600","7506711"
"064960","S&T모티브","61400","-1700","-2.69","63100","63500","61200","35519","2201029800","897860550400","14623136"
"003570","S&T중공업","7360","-120","-1.60","7480","7480","7360","37105","275688490","244739849920","33252697"
"036530","S&T홀딩스","18450","300","1.65","18000","18700","17900","57663","1054360300","300806696700","16303886"
"010950","S-Oil","88100","1300","1.50","90000","92300","87400","1564793","140259573200","9918543975200","112582792"
"010955","S-Oil우","48100","550","1.16","48500","50300","47600","49980","2450902150","193454688700","4021927"
"034120","SBS","22400","-750","-3.24","23150","23150","22350","117724","2668636450","408857836800","18252582"
"101060","SBS미디어홀딩스","1970","0","0.00","1970","2000","1960","65388","129150070","275595494300","139896190"
"005090","SGC에너지","38300","-600","-1.54","39550","39550","38250","44442","1722122650","562129253200","14677004"
"004060","SG세계물산","695","-4","-0.57","704","708","695","1688882","1184774783","140685347200","202424960"
"001380","SG충방","2550","0","0.00","2570","2625","2550","324232","837848760","114658564650","44964143"
"002360","SH에너지화학","975","29","3.07","972","994","950","10220616","9935153821","108355386750","111133730"
"009160","SIMPAC","3410","55","1.64","3390","3410","3340","165027","556638395","223114649560","65429516"
"123700","SJM","4085","0","0.00","4065","4130","4055","60054","244285220","63746008330","15604898"
"025530","SJM홀딩스","3535","0","0.00","3525","3540","3410","9112","32011065","52791718280","14934008"
"034730","SK","255000","-10500","-3.95","261500","264000","252000","422364","108491098000","17941875735000","70360297"
"011790","SKC","114000","0","0.00","0","0","0","0","0","4316985972000","37868298"
"018670","SK가스","93000","-2500","-2.62","96100","96600","93000","16470","1553319400","858412692000","9230244"
"001740","SK네트웍스","5230","-130","-2.43","5270","5450","5170","1071400","5647024820","1298021393810","248187647"
"001745","SK네트웍스우","99200","-5800","-5.52","104500","104500","99200","600","59958400","11273881600","113648"
"006120","SK디스커버리","58800","-1000","-1.67","60300","60800","58500","98950","5888066500","1119425874000","19037855"
"006125","SK디스커버리우","48350","-1550","-3.11","50300","52100","48350","23049","1144981450","65681299250","1358455"
"210980","SK디앤디","34700","-1700","-4.67","36600","36750","34650","70927","2506128150","658958690800","18990164"
"068400","SK렌터카","11000","50","0.46","10800","11300","10700","153660","1684920550","520144240000","47285840"
"326030","SK바이오팜","106500","-3000","-2.74","110000","113500","105500","540419","59113328000","8340361125000","78313250"
"03473K","SK우","234000","-7000","-2.90","238000","240500","234000","5878","1390053000","132475590000","566135"
"096770","SK이노베이션","239500","-12500","-4.96","252000","253500","239000","1043253","255332189000","22145502578000","92465564"
"096775","SK이노베이션우","172000","-12000","-6.52","184500","184500","171500","34315","6058465500","214729272000","1248426"
"001510","SK증권","837","-15","-1.76","857","859","836","4721033","3993640637","395557973127","472590171"
"001515","SK증권우","4445","-95","-2.09","4650","4650","4415","15404","69646510","17391124730","3912514"
"285130","SK케미칼","295000","-20000","-6.35","319000","319500","295000","401971","121823388000","3463711820000","11741396"
"28513K","SK케미칼우","151500","-8500","-5.31","163000","163500","151500","41805","6502668000","220988505000","1458670"
"017670","SK텔레콤","244500","500","0.20","249000","249000","244000","232061","57154973500","19742326339500","80745711"
"000660","SK하이닉스","135500","-4500","-3.21","143000","143000","135500","5587787","775259164000","98644320457500","728002365"
"005610","SPC삼립","72000","400","0.56","71900","72500","70900","12182","873087000","621288648000","8629009"
"011810","STX","5560","0","0.00","5560","5800","5560","31156","177088990","109681575120","19726902"
"077970","STX엔진","6990","350","5.27","6660","7170","6660","60465","424632980","160832238960","23008904"
"071970","STX중공업","3405","115","3.50","3300","3500","3295","236995","811425085","96586148280","28365976"
"084870","TBH글로벌","1700","20","1.19","1680","1720","1670","46198","78016530","35456592300","20856819"
"002710","TCC스틸","4010","-200","-4.75","4210","4260","3995","228439","936151865","92230000000","23000000"
"024070","WISCOM","3410","-85","-2.43","3490","3580","3350","71315","249819805","52263153580","15326438"
"037270","YG PLUS","6280","-130","-2.03","6490","6510","6130","993865","6243777350","397838628000","63350100"
"000500","가온전선","20400","0","0.00","20400","21000","20150","9468","193955700","84871078800","4160347"
"000860","강남제비스코","25450","150","0.59","25350","26150","25150","64764","1659293200","165425000000","6500000"
"035250","강원랜드","25800","-400","-1.53","26200","26350","25650","821263","21301271800","5519664900000","213940500"
"011420","갤럭시아에스엠","1535","-5","-0.32","1535","1570","1520","217768","336574860","42288703540","27549644"
"002100","경농","13750","50","0.36","14000","14200","13700","275088","3822646500","298261562500","21691750"
"009450","경동나비엔","49400","-300","-0.60","49950","50200","49000","51164","2531687500","672073662000","13604730"
"267290","경동도시가스","18900","-100","-0.53","18950","19000","18800","27686","523075600","111423173400","5895406"
"012320","경동인베스트","34200","400","1.18","33800","34500","33000","4016","136701800","80883786600","2365023"
"000050","경방","12700","-50","-0.39","12850","12950","12650","41325","525620400","348173929000","27415270"
"214390","경보제약","11800","-800","-6.35","12800","12850","11750","207711","2536596350","282100948000","23906860"
"012610","경인양행","6680","-10","-0.15","6720","6790","6660","167400","1124553940","275926518200","41306365"
"009140","경인전자","28100","-2150","-7.11","29600","29800","28100","20350","584814800","44139395700","1570797"
"013580","계룡건설","28050","400","1.45","27700","28550","27500","64247","1800226900","250511941350","8930907"
"012200","계양전기","4555","25","0.55","4605","4655","4525","263926","1209167010","148493000000","32600000"
"012205","계양전기우","6830","-110","-1.59","7080","7080","6710","5157","35142650","9562000000","1400000"
"002140","고려산업","3915","-10","-0.25","3945","4005","3700","148797","585797500","97637848875","24939425"
"010130","고려아연","403500","-3500","-0.86","408500","410500","401500","44896","18203269500","7614045000000","18870000"
"002240","고려제강","16900","550","3.36","16450","17200","16400","208603","3523095150","388700000000","23000000"
"009290","광동제약","8510","-300","-3.41","8790","8800","8510","198009","1717671180","446101442010","52420851"
"017040","광명전기","2455","-100","-3.91","2605","2605","2455","1478475","3731774465","106393844825","43337615"
"017900","광전자","2295","-60","-2.55","2375","2380","2280","333917","773463155","132980936085","57943763"
"037710","광주신세계","162500","2000","1.25","161500","166500","161500","3792","619302000","260000000000","1600000"
"030610","교보증권","7360","10","0.14","7350","7430","7350","94057","694738560","475848258560","64653296"
"339770","교촌에프앤비","17400","50","0.29","17400","17750","17300","94350","1652696800","434696196000","24982540"
"007690","국도화학","57200","2200","4.00","55400","58500","55400","76424","4400896400","332367235200","5810616"
"005320","국동","3975","-110","-2.69","4085","4155","3955","283889","1146926520","154848529875","38955605"
"001140","국보","1985","-40","-1.98","2020","2070","1915","965346","1900965730","98012243325","49376445"
"002720","국제약품","8070","-120","-1.47","8130","8260","8070","62795","511284370","148492196400","18400520"
"083420","그린케미칼","11700","-650","-5.26","12400","12550","11600","335577","4033523100","280800000000","24000000"
"014530","극동유화","3810","335","9.64","3590","3945","3550","8639486","32334618280","132852490200","34869420"
"014280","금강공업","4700","-180","-3.69","4880","4930","4675","165963","794809075","136401111100","29021513"
"014285","금강공업우","10150","-200","-1.93","10400","10450","10150","2484","25468900","5987231250","589875"
"008870","금비","66400","-300","-0.45","66800","67500","66100","2038","136040000","66400000000","1000000"
"001570","금양","4700","-70","-1.47","4800","4850","4700","218073","1040780625","207026234500","44048135"
"002990","금호산업","8880","-120","-1.33","9020","9050","8850","116427","1036883130","325309245120","36633924"
"002995","금호산업우","30050","-100","-0.33","30100","30350","30050","390","11751050","8782593300","292266"
"011780","금호석유","216500","-17500","-7.48","238000","238500","216500","482484","108831804500","6596255101500","30467691"
"011785","금호석유우","82600","-5000","-5.71","89100","89500","82200","53482","4594804000","249739943600","3023486"
"214330","금호에이치티","2275","-15","-0.66","2305","2335","2270","1960764","4497491840","284961178775","125257661"
"001210","금호전기","2665","-80","-2.91","2800","2800","2655","55574","149595155","31931550300","11981820"
"073240","금호타이어","3925","-25","-0.63","3970","3975","3880","278148","1089464525","1127496626475","287260287"
"092440","기신정기","4000","115","2.96","3895","4000","3890","241547","967972740","116800000000","29200000"
"000270","기아차","82800","1700","2.10","82000","83900","80500","5138708","423515471200","33564085131600","405363347"
"024110","기업은행","8850","200","2.31","8730","8850","8680","4294872","37796856900","6537179586000","738664360"
"013700","까뮤이앤씨","3125","-235","-6.99","3280","3400","3125","4888223","15792082700","141100875000","45152280"
"004540","깨끗한나라","3995","-5","-0.13","4050","4050","3955","66523","265394820","148776568535","37240693"
"004545","깨끗한나라우","17350","0","0.00","17350","17350","16850","5110","86970400","6352876000","366160"
"001260","남광토건","13000","-50","-0.38","13150","13300","13000","45030","589403700","127775713000","9828901"
"008350","남선알미늄","4405","60","1.38","4415","4585","4345","6849172","30750077795","485338891450","110179090"
"008355","남선알미우","41100","2200","5.66","41900","41900","40500","3049","125667650","12654279000","307890"
"004270","남성","4090","-85","-2.04","4390","5070","4030","40903046","188918256585","148107734400","36212160"
