종목코드,종목명,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"095570","AJ네트웍스","4715","95","2.06","4670","4825","4635","305627","1446349935","220767120925","46822295"
"006840","AK홀딩스","26650","-250","-0.93","27000","27300","26500","42994","1150341900","353047500650","13247561"
"027410","BGF","7320","50","0.69","7270","7740","7100","2240795","16463775640","700646910120","95716791"
"282330","BGF리테일","159500","-3000","-1.85","163000","163500","159000","33832","5426725500","2756783007000","17283906"
"138930","BNK금융지주","6570","-120","-1.79","6700","6710","6520","1576590","10425191720","2141394566220","325935246"
"001460","BYC","365000","20000","5.80","342000","375500","342000","2778","1004617500","227984475000","624615"
"001465","BYC우","156500","5500","3.64","151500","159000","151500","689","107709500","33707752500","215385"
"001040","CJ","93000","-200","-0.21","93200","94000","92600","44286","4126566600","2713460814000","29176998"
"079160","CJ CGV","27250","-350","-1.27","27700","27750","27200","241258","6589756900","956475000000","35100000"
"00104K","CJ4우(전환)","73800","-200","-0.27","74100","74100","73400","3954","291159800","311916585600","4226512"
"000120","CJ대한통운","182000","1500","0.83","179500","183000","179500","43726","7916839000","4151846608000","22812344"
"011150","CJ씨푸드","4650","-55","-1.17","4700","4710","4650","332977","1554954455","167078094450","35930773"
"011155","CJ씨푸드1우","36400","-150","-0.41","36900","37000","36000","1604","58491750","7280000000","200000"
"001045","CJ우","57000","100","0.18","56900","57200","56400","1875","106842400","128832711000","2260223"
"097950","CJ제일제당","411500","-4500","-1.08","415000","417500","410000","33063","13658509500","6194797539000","15054186"
"097955","CJ제일제당 우","189500","2500","1.34","187500","190000","187000","3978","751224000","251548553500","1327433"
"000590","CS홀딩스","64100","700","1.10","63400","64100","62600","3065","194278500","74002296200","1154482"
"012030","DB","871","-6","-0.68","878","880","860","682388","595845159","175222495643","201173933"
"016610","DB금융투자","6110","40","0.66","6110","6150","6050","167738","1024663120","259347436790","42446389"
"005830","DB손해보험","46500","-700","-1.48","46500","46950","46200","142960","6631309400","3292200000000","70800000"
"000990","DB하이텍","57500","-200","-0.35","58900","59200","57500","961220","55924167300","2552918810000","44398588"
"000995","DB하이텍1우","102500","-1000","-0.97","105500","105500","102000","574","59321500","11512390000","112316"
"139130","DGB금융지주","8150","-200","-2.40","8290","8290","8060","1019579","8320815500","1378538538950","169145833"
"001530","DI동일","169500","-4000","-2.31","172000","173500","169000","13061","2226240500","417920725500","2465609"
"000210","DL","84300","-1400","-1.63","85800","86000","83300","285336","24030316400","1301698386600","15441262"
"000215","DL우","42900","-650","-1.49","43300","43800","42450","9071","389148100","72334333500","1686115"
"375500","DL이앤씨","120000","500","0.42","120000","120500","118500","245088","29204438000","2323048560000","19358738"
"37550K","DL이앤씨우","72900","-500","-0.68","74200","74300","72500","13103","957737600","154102216500","2113885"
"004840","DRB동일","6700","-60","-0.89","6750","6750","6600","26784","178936150","133531000000","19930000"
"155660","DSR","5860","170","2.99","5690","5860","5650","256214","1479449770","93760000000","16000000"
"069730","DSR제강","5540","10","0.18","5530","5640","5420","197051","1090875620","79776000000","14400000"
"017940","E1","43150","50","0.12","43200","43400","43000","17344","748648700","296009000000","6860000"
"365550","ESR켄달스퀘어리츠","6090","30","0.50","6070","6090","6040","262219","1591844220","872447310000","143259000"
"007700","F&F","133500","-5000","-3.61","138000","144000","133500","119961","16445770000","2055900000000","15400000"
"114090","GKL","16200","-350","-2.11","16500","16600","16100","286522","4669629100","1002061854000","61855670"
"078930","GS","39250","50","0.13","39450","39450","39100","173274","6796161550","3646928586500","92915378"
