종목코드,종목명,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"095570","AJ네트웍스","5060","-20","-0.39","5080","5180","5000","85583","431018330","236920812700","46822295"
"006840","AK홀딩스","28900","600","2.12","28200","29100","28100","40792","1173775750","382854512900","13247561"
"027410","BGF","7010","50","0.72","6960","7030","6850","428015","2957050960","670974704910","95716791"
"282330","BGF리테일","156500","0","0.00","157500","158000","156500","16112","2530267000","2704931289000","17283906"
"138930","BNK금융지주","6960","30","0.43","6970","7060","6930","1990052","13919045460","2268509312160","325935246"
"001460","BYC","366500","-500","-0.14","369000","369000","364500","252","92103000","228921397500","624615"
"001465","BYC우","160500","500","0.31","160000","160500","158500","1316","210499000","34569292500","215385"
"001040","CJ","98300","2400","2.50","96600","98500","96100","106039","10369126600","2868098903400","29176998"
"079160","CJ CGV","26500","150","0.57","26400","26650","26300","167015","4429190000","930150000000","35100000"
"00104K","CJ4우(전환)","78200","1100","1.43","77800","78200","77100","6796","528853300","330513238400","4226512"
"000120","CJ대한통운","180500","4500","2.56","176500","181000","176000","48574","8728879000","4117628092000","22812344"
"011150","CJ씨푸드","4690","15","0.32","4650","4745","4650","361376","1698720655","168515325370","35930773"
"011155","CJ씨푸드1우","41100","-800","-1.91","42300","42300","40650","1594","66102350","8220000000","200000"
"001045","CJ우","61000","300","0.49","60700","61300","60200","5621","341784100","137873603000","2260223"
"097950","CJ제일제당","409500","-1000","-0.24","411500","412000","408500","30373","12435378000","6164689167000","15054186"
"097955","CJ제일제당 우","192000","0","0.00","192500","192500","189000","3943","755039000","254867136000","1327433"
"000590","CS홀딩스","75900","-200","-0.26","75600","77700","75400","3459","264178900","87625183800","1154482"
"012030","DB","961","1","0.10","970","971","958","795087","765399272","193328149613","201173933"
"016610","DB금융투자","7090","110","1.58","7040","7130","7000","210318","1488960650","300944898010","42446389"
"005830","DB손해보험","48050","400","0.84","47850","48400","47650","257391","12404941800","3401940000000","70800000"
"000990","DB하이텍","58900","-2000","-3.28","61200","61300","58700","1157499","68750388700","2615076833200","44398588"
"000995","DB하이텍1우","118000","-5500","-4.45","123500","123500","118000","1494","178888500","13253288000","112316"
"139130","DGB금융지주","8290","90","1.10","8270","8470","8230","1339700","11197316970","1402218955570","169145833"
"001530","DI동일","183500","11000","6.38","173000","185000","172000","38976","7002879500","460705192500","2510655"
"000210","DL","99500","4200","4.41","95900","99900","95000","244994","24058837600","1536405569000","15441262"
"001880","DL건설","35800","600","1.70","35250","35800","35100","101894","3616353150","789507567200","22053284"
"000215","DL우","52700","1400","2.73","52900","53000","51500","7480","391713800","88858260500","1686115"
"375500","DL이앤씨","132500","500","0.38","132000","134500","131000","193205","25641177000","2565032785000","19358738"
"37550K","DL이앤씨우","79900","-100","-0.13","80000","81300","79200","17881","1427921400","168899411500","2113885"
"004840","DRB동일","7350","300","4.26","7090","7450","7000","311122","2258848200","146485500000","19930000"
