종목코드,종목명,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"095570","AJ네트웍스","5390","330","6.52","5090","5400","5060","423605","2229909350","252372170050","46822295"
"006840","AK홀딩스","29050","150","0.52","29150","29300","28650","27285","789764750","384841647050","13247561"
"027410","BGF","7050","40","0.57","7130","7140","7030","396195","2805326300","674803376550","95716791"
"282330","BGF리테일","155000","-1500","-0.96","157000","157000","155000","25881","4035590500","2679005430000","17283906"
"138930","BNK금융지주","7170","210","3.02","7000","7200","6920","2157970","15276921030","2336955713820","325935246"
"001460","BYC","365500","-1000","-0.27","366500","366500","362000","339","123490500","228296782500","624615"
"001465","BYC우","160000","-500","-0.31","160000","160500","160000","633","101295000","34461600000","215385"
"001040","CJ","98300","0","0.00","98400","99500","98000","105174","10375464800","2868098903400","29176998"
"079160","CJ CGV","26150","-350","-1.32","26350","26350","26050","231089","6046867200","917865000000","35100000"
"00104K","CJ4우(전환)","78300","100","0.13","78200","78700","77900","61705","4846682100","330935889600","4226512"
"000120","CJ대한통운","179000","-1500","-0.83","180500","180500","177500","28245","5054825500","4083409576000","22812344"
"011150","CJ씨푸드","4665","-25","-0.53","4690","4710","4655","279512","1306210475","167617056045","35930773"
"011155","CJ씨푸드1우","41200","100","0.24","42100","42100","41100","1571","65368200","8240000000","200000"
"001045","CJ우","60900","-100","-0.16","61200","61500","60700","2208","134773500","137647580700","2260223"
"097950","CJ제일제당","409000","-500","-0.12","409500","411000","407000","27705","11320543000","6157162074000","15054186"
"097955","CJ제일제당 우","192000","0","0.00","192000","192500","190000","4423","843878000","254867136000","1327433"
"000590","CS홀딩스","77100","1200","1.58","76100","77300","76100","3655","280673400","89010562200","1154482"
"012030","DB","946","-15","-1.56","963","964","939","1180926","1117914741","190310540618","201173933"
"016610","DB금융투자","7060","-30","-0.42","7090","7120","6990","153767","1083177760","299671506340","42446389"
"005830","DB손해보험","48550","500","1.04","48200","48550","47650","198815","9602935000","3437340000000","70800000"
"000990","DB하이텍","59000","100","0.17","58600","60400","58500","692080","40969697500","2619516692000","44398588"
"000995","DB하이텍1우","123500","5500","4.66","118000","125000","118000","1754","215448500","13871026000","112316"
"139130","DGB금융지주","8480","190","2.29","8310","8480","8260","772859","6489610170","1434356663840","169145833"
"001530","DI동일","192000","8500","4.63","188500","200000","186000","78170","15228335500","482045760000","2510655"
"000210","DL","105500","6000","6.03","100000","105500","98300","338801","34798233500","1629053141000","15441262"
"001880","DL건설","37000","1200","3.35","36300","37100","35700","306030","11205363650","815971508000","22053284"
"000215","DL우","56900","4200","7.97","53600","60700","51400","47806","2688662700","95939943500","1686115"
"375500","DL이앤씨","138000","5500","4.15","133500","139000","132500","390860","53478963500","2671505844000","19358738"
"37550K","DL이앤씨우","81400","1500","1.88","80000","81800","79500","21776","1761131900","172070239000","2113885"
"004840","DRB동일","7430","80","1.09","7350","7450","7250","239909","1773745330","148079900000","19930000"
"155660","DSR","7680","260","3.50","7520","7970","7400","940477","7258875440","122880000000","16000000"
"069730","DSR제강","6480","240","3.85","6280","6800","6180","1146101","7527629680","93312000000","14400000"
"017940","E1","45750","100","0.22","46000","46000","45150","17746","807609750","313845000000","6860000"
