종목코드,종목명,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"095570","AJ네트웍스","5080","-20","-0.39","5110","5200","5020","175131","895350030","237857258600","46822295"
"006840","AK홀딩스","28300","-150","-0.53","28250","28700","28100","27545","781869000","374905976300","13247561"
"027410","BGF","6960","-120","-1.69","7060","7060","6940","281849","1962941630","666188865360","95716791"
"282330","BGF리테일","156500","-2000","-1.26","159000","159500","156500","17821","2810003500","2704931289000","17283906"
"138930","BNK금융지주","6930","80","1.17","6840","6950","6800","1735548","11990314100","2258731254780","325935246"
"001460","BYC","367000","0","0.00","367000","367000","364000","264","96441000","229233705000","624615"
"001465","BYC우","160000","-500","-0.31","160500","160500","159000","86","13747500","34461600000","215385"
"001040","CJ","95900","300","0.31","95500","96500","94700","54760","5250164400","2798074108200","29176998"
"079160","CJ CGV","26350","-150","-0.57","26500","26550","26150","125448","3299708350","924885000000","35100000"
"00104K","CJ4우(전환)","77100","700","0.92","76400","77100","76000","4393","336478600","325864075200","4226512"
"000120","CJ대한통운","176000","-1000","-0.56","177000","178500","175500","32772","5790000000","4014972544000","22812344"
"011150","CJ씨푸드","4675","-40","-0.85","4710","4710","4650","301957","1411453750","167976363775","35930773"
"011155","CJ씨푸드1우","41900","700","1.70","40300","41950","40200","1574","65288150","8380000000","200000"
"001045","CJ우","60700","200","0.33","60300","60700","59700","3243","195393200","137195536100","2260223"
"097950","CJ제일제당","410500","0","0.00","410500","413000","407000","26969","11055623000","6179743353000","15054186"
"097955","CJ제일제당 우","192000","500","0.26","190500","193500","190000","3771","723081500","254867136000","1327433"
"000590","CS홀딩스","76100","0","0.00","76200","76500","74100","2937","222413300","87856080200","1154482"
"012030","DB","960","5","0.52","953","969","924","1352155","1289817058","193126975680","201173933"
"016610","DB금융투자","6980","40","0.58","6970","7000","6780","140109","969763800","296275795220","42446389"
"005830","DB손해보험","47650","650","1.38","46900","48000","46550","249401","11869146350","3373620000000","70800000"
"000990","DB하이텍","60900","200","0.33","60100","61000","59100","834274","50398606700","2703874009200","44398588"
"000995","DB하이텍1우","123500","-3000","-2.37","124500","124500","122500","1340","165089500","13871026000","112316"
"139130","DGB금융지주","8200","110","1.36","8090","8260","8020","1074185","8800687670","1386995830600","169145833"
"001530","DI동일","172500","-1000","-0.58","170500","173000","169000","10797","1848977500","433087987500","2510655"
"000210","DL","95300","-2200","-2.26","97500","97600","94700","212385","20310203200","1471552268600","15441262"
"001880","DL건설","35200","-100","-0.28","35200","35400","34700","60669","2132022650","776275596800","22053284"
"000215","DL우","51300","-600","-1.16","52000","52000","49750","8793","447768050","86497699500","1686115"
"375500","DL이앤씨","132000","-2500","-1.86","133500","134000","131500","237310","31501263000","2555353416000","19358738"
"37550K","DL이앤씨우","80000","-1600","-1.96","81000","81500","79800","21604","1735167300","169110800000","2113885"
"004840","DRB동일","7050","-50","-0.70","7110","7150","7000","46305","325502730","140506500000","19930000"
"155660","DSR","7100","240","3.50","6770","7350","6760","1053315","7478895290","113600000000","16000000"
"069730","DSR제강","6250","240","3.99","5980","6390","5910","745014","4631979690","90000000000","14400000"
"017940","E1","44800","-250","-0.55","45050","45050","44500","17305","774225100","307328000000","6860000"
"365550","ESR켄달스퀘어리츠","6340","20","0.32","6340","6480","6290","561206","3567853970","908262060000","143259000"
"007700","F&F","171500","3500","2.08","169000","172500","165000","86458","14740833500","2641100000000","15400000"
"114090","GKL","15350","-100","-0.65","15400","15550","15300","243747","3748918450","949484534500","61855670"
"078930","GS","42250","-100","-0.24","42200","42750","41750","246052","10412711750","3925674720500","92915378"
"006360","GS건설","46250","150","0.33","45900","46400","45450","675512","31110632100","3953952645000","85490868"
"001250","GS글로벌","2675","95","3.68","2585","2695","2535","1426411","3771312925","220777818700","82533764"
"007070","GS리테일","36500","-300","-0.82","36850","36950","36300","225368","8242227950","2810500000000","77000000"
"078935","GS우","35150","100","0.29","35050","35200","34500","6146","215147050","62736633900","1784826"
"012630","HDC","11700","0","0.00","11650","11750","11550","264462","3085815250","698978135700","59741721"
"039570","HDC아이콘트롤스","10900","50","0.46","10850","10950","10700","64664","701690450","179414000000","16460000"
"089470","HDC현대EP","6060","-20","-0.33","6090","6090","6000","135241","815819580","193314000000","31900000"
"294870","HDC현대산업개발","27950","-100","-0.36","28050","28150","27650","303738","8490951500","1842109873500","65907330"
"011200","HMM","32950","-800","-2.37","34000","34350","32350","9067510","298895666600","11380682446650","345392487"
"082740","HSD엔진","8680","-100","-1.14","8830","8830","8660","536465","4663218120","352402982960","40599422"
"003560","IHQ","2300","5","0.22","2310","2340","2290","1281306","2956398595","336342220400","146235748"
"175330","JB금융지주","6680","80","1.21","6660","6680","6560","352345","2343649090","1315845731920","196982894"
"234080","JW생명과학","19850","50","0.25","19750","20050","19450","182014","3604077350","314315896900","15834554"
"001060","JW중외제약","30250","0","0.00","30200","30350","29900","63175","1902244000","651582761500","21539926"
"001067","JW중외제약2우B","72000","1500","2.13","70000","72000","69200","1522","107281900","6698016000","93028"
"001065","JW중외제약우","43500","450","1.05","42300","43600","42300","1892","81190650","7720641000","177486"
"096760","JW홀딩스","4955","-5","-0.10","4950","4970","4895","116047","573420605","339126056810","68441182"
"105560","KB금융","54300","800","1.50","53500","55800","53300","3587027","196806469850","22578370056000","415807920"
"002380","KCC","325000","8500","2.69","318500","340000","311500","117449","38675277000","2888103075000","8886471"
"009070","KCTC","6250","60","0.97","6190","6260","6120","417664","2586382310","187500000000","30000000"
"009440","KC그린홀딩스","4795","-65","-1.34","4940","4940","4770","89964","433861090","107575729100","22434980"
"119650","KC코트렐","8180","-40","-0.49","8340","8460","8090","414713","3428130810","106340000000","13000000"
"092220","KEC","2370","-35","-1.46","2420","2435","2370","1779427","4266363645","276595447800","116706940"
"016380","KG동부제철","18100","1500","9.04","16400","18400","16150","4260267","75081803400","1810161035700","100008897"
"016385","KG동부제철우","139000","8000","6.11","127000","139500","127000","2947","404135000","7420515000","53385"
"001390","KG케미칼","28200","-250","-0.88","28550","28550","27900","186038","5242572950","391023907200","13866096"
"033180","KH 필룩스","3910","40","1.03","3860","3935","3855","2562395","9992413225","506479660400","129534440"
"001940","KISCO홀딩스","17700","-50","-0.28","17750","17750","17450","48688","855795350","327031926000","18476380"
"025000","KPX케미칼","72200","600","0.84","71700","72500","70900","7751","557640300","349448000000","4840000"
"092230","KPX홀딩스","68800","-300","-0.43","68700","70400","68200","13051","899297800","290655644800","4224646"
"000040","KR모터스","1325","-20","-1.49","1345","1345","1310","1114472","1473253230","127382012600","96137368"
"044450","KSS해운","12400","650","5.53","11850","12550","11750","485030","5934678350","287504912000","23185880"
"030200","KT","29450","300","1.03","29150","29500","29000","983404","28831830150","7689742745600","261111808"
"033780","KT&G","82900","0","0.00","82600","83100","82100","334636","27683329500","11381548001300","137292497"
"030210","KTB투자증권","6010","-20","-0.33","5970","6080","5920","612932","3677882990","362487692920","60314092"
"058850","KTcs","3000","10","0.33","2990","3015","2970","375884","1127045105","128055000000","42685000"
"058860","KTis","2990","0","0.00","2980","3015","2955","236711","705262295","104057980000","34802000"
"093050","LF","18300","250","1.39","18000","18400","17900","121526","2199060000","535092000000","29240000"
"003550","LG","114500","5500","5.05","109500","115000","108500","639572","72052829000","19757791499500","172557131"
"034220","LG디스플레이","27050","650","2.46","26350","27350","26050","7400859","198561298450","9678914685000","357815700"
"001120","LG상사","31200","100","0.32","31100","31750","30550","221377","6908871100","1209312000000","38760000"
"051900","LG생활건강","1598000","72000","4.72","1539000","1605000","1534000","88636","140107029759","24957878806000","15618197"
"051905","LG생활건강우","704000","17000","2.47","689000","704000","688000","21620","15097235193","1478186688000","2099697"
"003555","LG우","95000","2300","2.48","92400","95800","92100","82421","7777364600","314894315000","3314677"
"032640","LG유플러스","13250","-50","-0.38","13250","13300","13100","1845194","24392176650","5785100533250","436611361"
"011070","LG이노텍","212500","0","0.00","211000","214000","208500","97586","20661520500","5029260237500","23667107"
"066570","LG전자","163500","0","0.00","161500","166500","160000","1125379","184576879500","26756417589000","163647814"
"066575","LG전자우","76200","-400","-0.52","76000","77600","75200","116359","8883596000","1309572590400","17185992"
"108670","LG하우시스","87300","-900","-1.02","87500","88000","86600","75955","6623406800","782877591000","8967670"
"108675","LG하우시스우","39200","50","0.13","39000","39350","38700","6652","259554450","40467336000","1032330"
"037560","LG헬로비전","5020","20","0.40","5060","5170","5000","685153","3457577700","388783262300","77446865"
"051910","LG화학","874000","3000","0.34","877000","879000","855000","210739","183483745000","61697707782000","70592343"
"051915","LG화학우","392000","-3000","-0.76","396000","397000","387000","45790","17980076304","3014009600000","7688800"
"079550","LIG넥스원","40800","250","0.62","40500","41100","39500","173431","6983448450","897600000000","22000000"
"006260","LS","67800","-200","-0.29","68000","68000","66800","96470","6519465000","2183160000000","32200000"
"010120","LS ELECTRIC","58900","-900","-1.51","59500","59600","58700","117370","6932718000","1767000000000","30000000"
"000680","LS네트웍스","2915","-45","-1.52","2935","2955","2915","40735","119096395","229710791640","78803016"
"229640","LS전선아시아","8150","-10","-0.12","8150","8210","8080","173012","1408552800","249592763850","30624879"
"023150","MH에탄올","10400","-500","-4.59","11050","11050","10300","236259","2491887950","76736670400","7378526"
"035420","NAVER","378000","-2500","-0.66","377500","379500","374000","505140","190767530000","62091563310000","164263395"
