종목코드,종목명,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"300120","라온피플","벤처기업부","18450","100","0.54","18350","18650","17350","87575","1558124150","194059978200","10518156"
"171120","라이온켐텍","중견기업부","8510","100","1.19","8500","8690","8390","51418","436787750","160784331760","18893576"
"069540","라이트론","중견기업부","4320","45","1.05","4320","4365","4100","216168","917042325","112587649920","26061956"
"347700","라이프시맨틱스","기술성장기업부","11150","-100","-0.89","11100","11300","10950","154671","1715223150","112835435500","10119770"
"214260","라파스","기술성장기업부","41000","-2800","-6.39","44000","44350","40600","116937","4893201350","352176306000","8589666"
"171010","램테크놀러지","벤처기업부","5840","0","0.00","5840","5930","5810","29797","174695820","67784693120","11606968"
"084650","랩지노믹스","우량기업부","26000","-500","-1.89","26550","26850","25650","226177","5926873300","297702522000","11450097"
"217500","러셀","벤처기업부","3300","70","2.17","3245","3330","3220","143553","470386575","104979600000","31812000"
"141080","레고켐바이오","기술성장기업부","47000","-850","-1.78","48600","49400","46700","165642","7906215950","1139041146000","24234918"
"060300","레드로버","관리종목(소속부없음)","1830","0","0.00","0","0","0","0","0","48840480210","26688787"
"038390","레드캡투어","우량기업부","24850","-100","-0.40","24950","24950","24500","14656","361557400","213448578000","8589480"
"294140","레몬","기술성장기업부","6550","-20","-0.30","6610","6640","6410","147007","960364370","242350000000","37000000"
"228670","레이","우량기업부","27800","50","0.18","28100","28150","27250","83554","2321021350","369921645200","13306534"
"228850","레이언스","우량기업부","13050","-200","-1.51","13250","13300","13000","32734","429819750","216512732700","16591014"
"281740","레이크머티리얼즈","벤처기업부","3975","-120","-2.93","4120","4160","3965","671191","2714771265","261278928300","65730548"
"277810","레인보우로보틱스","기술성장기업부","19050","150","0.79","18950","19600","18900","41512","798658750","307375826700","16135214"
"215100","로보로보","벤처기업부","3350","40","1.21","3310","3390","3205","97735","323904480","68167320900","20348454"
"090360","로보스타","중견기업부","19600","-300","-1.51","19850","20250","19300","67057","1322253900","191100000000","9750000"
"108490","로보티즈","기술성장기업부","12400","0","0.00","12400","12450","12150","13655","167831350","139512400000","11251000"
"900260","로스웰","외국기업(소속부없음)","297","0","0.00","305","305","294","258558","77265778","53506463571","180156443"
"067730","로지시스","중견기업부","7200","110","1.55","7130","7430","7070","71370","513998870","69652238400","9673922"
"071280","로체시스템즈","벤처기업부","5080","150","3.04","5080","5150","4925","116942","587663150","77706743240","15296603"
"038060","루멘스","관리종목(소속부없음)","1015","18","1.81","997","1050","995","130086","131821353","48824615035","48103069"
