종목코드,종목명,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"085670","뉴프렉스","중견기업부","2790","-135","-4.62","2920","2920","2750","498021","1392936905","67252260870","24104753"
"119860","다나와","우량기업부","28900","-500","-1.70","29300","29750","28650","104940","3043908600","377862355800","13074822"
"064260","다날","우량기업부","5790","110","1.94","5630","6480","5450","8211474","50302892620","399214941600","68949040"
"093640","다믈멀티미디어","벤처기업부","4065","0","0.00","4005","4105","3950","338288","1356360775","53417660940","13140876"
"340360","다보링크","벤처기업부","1980","-115","-5.49","2095","2095","1930","993846","1961659820","81002116800","40910160"
"039560","다산네트웍스","벤처기업부","6910","-330","-4.56","7150","7200","6880","276091","1926544780","251391590580","36380838"
"032190","다우데이타","우량기업부","12900","-150","-1.15","12950","13250","12800","103441","1336419100","494070000000","38300000"
"068240","다원시스","우량기업부","18900","0","0.00","18900","19200","18800","346054","6571112450","596567292300","31564407"
"020400","대동금속","중견기업부","11500","-600","-4.96","12000","12000","10600","139855","1566851400","36675409000","3189166"
"008830","대동기어","중견기업부","6200","-280","-4.32","6230","6330","6010","38812","239698220","55722624000","8987520"
"048470","대동스틸","중견기업부","6580","-630","-8.74","7100","7200","6510","166489","1126474920","65800000000","10000000"
"004780","대륙제관","우량기업부","5480","-230","-4.03","5700","5710","5410","178321","981669060","87149530520","15903199"
"017650","대림제지","우량기업부","10700","-500","-4.46","11050","11200","10550","150146","1612110200","96300000000","9000000"
"007720","대명소노시즌","우량기업부","1440","-5","-0.35","1455","1510","1430","2855575","4209191555","145152648000","100800450"
"317850","대모","벤처기업부","5300","-140","-2.57","5430","5430","5160","94771","495799570","44119426000","8324420"
"290670","대보마그네틱","중견기업부","30050","-900","-2.91","30550","30600","29500","54508","1632282950","235126225000","7824500"
"078140","대봉엘에스","우량기업부","8480","-420","-4.72","8900","8940","8430","33626","287617290","94014189920","11086579"
"036480","대성미생물","중견기업부","15350","-950","-5.83","16300","17250","15350","31859","498364300","58330000000","3800000"
"025440","대성엘텍","중견기업부","930","-57","-5.78","983","987","909","722974","672381623","93903348990","100971343"
"027830","대성창투","중견기업부","2895","-150","-4.93","3045","3070","2875","365739","1075579155","115800000000","40000000"
"104040","대성파인텍","벤처기업부","2235","-155","-6.49","2325","2385","2200","803662","1816328035","69958363035","31301281"
"387310","대신밸런스제10호스팩","SPAC(소속부없음)","2095","-20","-0.95","2110","2110","2090","140641","294802450","11438700000","5460000"
"332290","대신밸런스제7호스팩","SPAC(소속부없음)","2400","0","0.00","0","0","0","0","0","12492000000","5205000"
"336570","대신밸런스제8호스팩","SPAC(소속부없음)","2280","-30","-1.30","2310","2310","2265","56027","128376355","12790800000","5610000"
"369370","대신밸런스제9호스팩","SPAC(소속부없음)","3600","-150","-4.00","3660","3745","3490","123463","445700415","15156000000","4210000"
"020180","대신정보통신","중견기업부","1625","-115","-6.61","1720","1720","1565","2713614","4414134050","62446986875","38428915"
"045390","대아티아이","우량기업부","6490","-390","-5.67","6880","6930","6480","3589782","23962419070","461773377780","71151522"
"108380","대양전기공업","우량기업부","17000","0","0.00","16850","17000","16300","43855","730067150","162644661000","9567333"
"006580","대양제지","관리종목(소속부없음)","3260","0","0.00","0","0","0","0","0","87531000000","26850000"
"007680","대원","우량기업부","9230","-140","-1.49","9240","9440","9100","36872","339206900","124110955020","13446474"
"048910","대원미디어","벤처기업부","45000","1100","2.51","44100","47700","43350","1068696","48611784650","566052570000","12578946"
"005710","대원산업","우량기업부","6350","-80","-1.24","6330","6500","6180","21438","134903960","127238760000","20037600"
"290380","대유","중견기업부","6870","-440","-6.02","7270","7290","6860","200493","1405164460","97324542000","14166600"
"290120","대유에이피","중견기업부","6450","-80","-1.23","6530","6650","6410","104249","680484500","73737580350","11432183"
"120240","대정화금","우량기업부","23100","-2050","-8.15","24650","25100","23050","108305","2554526900","166098032100","7190391"
"003310","대주산업","중견기업부","2045","-120","-5.54","2105","2135","2030","676708","1399739390","72377355750","35392350"
"078600","대주전자재료","벤처기업부","110900","13300","13.63","96000","112100","95600","2326653","246384732100","1716797763700","15480593"
"096350","대창솔루션","중견기업부","549","-11","-1.96","560","560","532","1887474","1023895816","89904793941","163761009"
"140520","대창스틸","중견기업부","3095","-210","-6.35","3300","3300","3060","189530","592025570","65333107085","21109243"
"131220","대한과학","벤처기업부","8770","-530","-5.70","9260","9300","8410","83566","742378560","65375877300","7454490"
"010170","대한광통신","중견기업부","3450","-125","-3.50","3495","3550","3390","1099184","3808005955","254408606250","73741625"
"060900","대한그린파워","관리종목(소속부없음)","1130","-130","-10.32","1240","1250","1085","6099375","6874323455","195249089650","172786805"
"054670","대한뉴팜","중견기업부","11100","500","4.72","10500","11650","10400","1019816","11338725900","159339612000","14354920"
"023910","대한약품","우량기업부","30000","-1200","-3.85","31000","31000","29900","24297","733382850","180000000000","6000000"
"021040","대호특수강","중견기업부","846","-49","-5.47","883","891","826","1140511","963968309","63787164840","75398540"
"021045","대호특수강우","중견기업부","1510","-15","-0.98","1520","1520","1465","11456","16946740","6406123660","4242466"
"067080","대화제약","우량기업부","9790","-410","-4.02","10100","10200","9710","140487","1385250540","182257003500","18616650"
"298540","더네이쳐홀딩스","우량기업부","28050","-100","-0.36","27700","28100","26950","92371","2544379300","407977600800","14544656"
"299170","더블유에스아이","중견기업부","2680","80","3.08","2600","2730","2520","22734","59696545","78357740840","29237963"
"213420","덕산네오룩스","우량기업부","59000","-600","-1.01","58500","60300","57800","195570","11565529600","1416590708000","24010012"
"317330","덕산테코피아","우량기업부","24750","-400","-1.59","24650","25200","24050","258795","6360907350","454841343000","18377428"
"077360","덕산하이메탈","우량기업부","12850","-350","-2.65","12850","13000","12500","111867","1429485550","291932737850","22718501"
"090410","덕신하우징","중견기업부","2230","-170","-7.08","2385","2395","2210","1949299","4429907335","102767531850","46084095"
"263600","덕우전자","우량기업부","7860","-420","-5.07","8150","8150","7750","106726","843871530","125212236600","15930310"
"194480","데브시스터즈","벤처기업부","181200","19900","12.34","157600","186400","154000","637626","110114400200","2076080880000","11457400"
"263800","데이타솔루션","중견기업부","5720","220","4.00","5580","6440","5470","1826766","10876504160","92152517600","16110580"
"206560","덱스터","기술성장기업부","16550","250","1.53","16550","18300","16000","21792674","372543381200","419677150800","25358136"
"261200","덴티스","벤처기업부","10100","100","1.00","9960","10250","9670","153885","1524410640","149054689000","14757890"
"067990","도이치모터스","우량기업부","7050","-90","-1.26","7100","7220","6990","322522","2279707010","208847127300","29623706"
"006620","동구바이오제약","우량기업부","8260","-420","-4.84","8560","8590","8170","220697","1833178670","235120833920","28464992"
"100130","동국S&C","중견기업부","5540","-440","-7.36","5840","5900","5540","679890","3856457740","316572220000","57143000"
"005160","동국산업","우량기업부","3755","-75","-1.96","3830","3830","3700","176402","662361695","203688029910","54244482"
"075970","동국알앤에스","중견기업부","6070","380","6.68","5540","6850","5520","25965477","163686437000","111688000000","18400000"
"086450","동국제약","우량기업부","22250","-550","-2.41","22800","22800","21500","160475","3548334900","989235000000","44460000"
"099410","동방선기","관리종목(소속부없음)","3320","0","0.00","0","0","0","0","0","44956126640","13541002"
"033500","동성화인텍","우량기업부","11600","-300","-2.52","11900","11950","11550","313933","3666275200","335587037200","28929917"
"025950","동신건설","중견기업부","41850","-3200","-7.10","44100","44100","39700","138202","5745745350","351540000000","8400000"
"088130","동아엘텍","우량기업부","10200","-600","-5.56","10700","10750","10150","128746","1331562100","108761967600","10662938"
"041930","동아화성","우량기업부","14350","-300","-2.05","14250","14800","13900","562736","8019618850","226730000000","15800000"
"060380","동양에스텍","중견기업부","3465","-160","-4.41","3520","3595","3400","127827","442510530","68260500000","19700000"
"079960","동양이엔피","우량기업부","20800","-350","-1.65","20950","21050","20050","349767","7185687300","163488000000","7860000"
"228340","동양파일","중견기업부","4675","-150","-3.11","4830","4895","4550","65981","306879765","93500000000","20000000"
"088910","동우팜투테이블","우량기업부","2990","-65","-2.13","3030","3040","2950","179565","536246520","77236974360","25831764"
"094170","동운아나텍","벤처기업부","5350","-310","-5.48","5600","5600","5300","146252","789336130","94039657100","17577506"
"013120","동원개발","우량기업부","5420","-150","-2.69","5520","5520","5320","217148","1171309520","492179902000","90808100"
"109860","동일금속","우량기업부","14900","500","3.47","14200","15050","14200","21842","319215750","104300000000","7000000"
"032960","동일기연","벤처기업부","12850","-550","-4.10","13200","13300","12500","35645","458842600","45017212250","3503285"
"023790","동일철강","중견기업부","8570","20","0.23","8540","8700","8210","58350","491734950","62947378450","7345085"
"005290","동진쎄미켐","우량기업부","32250","-150","-0.46","31000","33600","29350","4200952","130329240050","1658117431500","51414494"
"025900","동화기업","우량기업부","92300","3900","4.41","86900","93400","84800","469247","42199266000","1864568637100","20201177"
"073190","듀오백","중견기업부","2995","-15","-0.50","3000","3040","2800","107526","310413275","35844279800","11968040"
"030350","드래곤플라이","중견기업부","2025","50","2.53","1975","2060","1950","994714","1988939710","59834614950","29547958"
"203650","드림시큐리티","벤처기업부","4330","-390","-8.26","4610","4685","4260","931127","4120521465","219122914820","50605754"
"223250","드림씨아이에스","중견기업부","11350","-700","-5.81","11950","11950","11300","16549","190302650","64230262900","5659054"
"060570","드림어스컴퍼니","중견기업부","4450","-155","-3.37","4520","4600","4360","79396","351012650","253026319150","56859847"
"217620","디딤","중견기업부","1855","-50","-2.62","1870","1905","1780","159218","293768370","70562999815","38039353"
"187870","디바이스이엔지","우량기업부","27450","-700","-2.49","27500","27700","26750","60174","1635458400","193154917050","7036609"
"066670","디스플레이텍","중견기업부","9000","1180","15.09","8530","9950","7680","25649582","239474316170","168227262000","18691918"
"110990","디아이티","우량기업부","9800","-180","-1.80","9980","10100","9650","52456","514982440","185220000000","18900000"
"263690","디알젬","우량기업부","11100","-600","-5.13","11800","11800","10750","43847","489040650","125714271000","11325610"
"214680","디알텍","벤처기업부","1405","-45","-3.10","1450","1450","1370","511624","714833395","79499728985","56583437"
"263720","디앤씨미디어","벤처기업부","38600","-2000","-4.93","40000","40000","38000","54781","2129707550","473819284600","12275111"
"109740","디에스케이","우량기업부","8370","-390","-4.45","8900","8900","8300","63113","533563530","170369366310","20354763"
"131030","디에이치피코리아","우량기업부","6700","-270","-3.87","6910","6930","6700","73410","498618270","110984139900","16564797"
"196490","디에이테크놀로지","벤처기업부","6130","180","3.03","5880","6200","5670","683916","4102661830","146277780910","23862607"
"066900","디에이피","우량기업부","3700","-130","-3.39","3800","3830","3695","69845","260742895","84154661100","22744503"
"127120","디엔에이링크","기술성장기업부","3445","-185","-5.10","3450","3655","3350","158020","545148375","56476268940","16393692"
"092070","디엔에프","우량기업부","20400","-700","-3.32","20650","21000","19950","318707","6452084350","236065903200","11571858"
"134580","디엠티","중견기업부","2835","50","1.80","2760","2865","2660","74617","207592345","31893750000","11250000"
"039840","디오","우량기업부","42500","-150","-0.35","42650","42850","41350","58535","2457773900","670408132500","15774309"
"104460","디와이피엔에프","우량기업부","37700","-700","-1.82","38800","39000","37500","111529","4249419950","403903662500","10713625"
"079810","디이엔티","중견기업부","5150","-270","-4.98","5210","5400","5000","61158","312609470","67139823850","13036859"
"113810","디젠스","벤처기업부","1090","-55","-4.80","1100","1125","1025","887539","957011230","35564575590","32628051"
"043360","디지아이","벤처기업부","3150","-5","-0.16","3345","3535","3035","224082","728282880","28350000000","9000000"
"197140","디지캡","벤처기업부","6000","-280","-4.46","6280","6330","5980","84485","512576950","51643008000","8607168"
"106520","디지탈옵틱","관리종목(소속부없음)","5300","-210","-3.81","5590","5590","5210","46191","246552850","69745350000","13159500"
"068930","디지털대성","우량기업부","8030","-120","-1.47","8170","8170","7960","121151","971939250","238755901670","29732989"
"033130","디지틀조선","중견기업부","2810","-85","-2.94","2880","3000","2730","477335","1356025770","104293900270","37115267"
"105740","디케이락","우량기업부","12150","-700","-5.45","12600","12700","12000","102385","1258888050","102666430800","8449912"
"263020","디케이앤디","벤처기업부","8710","-160","-1.80","8610","8850","8550","57438","498629340","67617489420","7763202"
