종목코드,종목명,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"005385","현대차우","110500","-2000","-1.78","111000","111500","109000","93375","10265358500","2691413692500","24356685"
"001500","현대차증권","12900","-200","-1.53","13000","13000","12600","287120","3667217300","406512049800","31512562"
"011760","현대코퍼레이션","19950","-450","-2.21","20200","20200","19650","98559","1955532100","263917871700","13228966"
"227840","현대코퍼레이션홀딩스","14950","-100","-0.66","15000","15050","14500","161349","2382486600","136057498200","9100836"
"126560","현대퓨처넷","4325","-40","-0.92","4320","4420","4210","456514","1970539270","488191277700","112876596"
"001450","현대해상","24700","-750","-2.95","25000","25000","24300","1331981","32724190050","2208180000000","89400000"
"057050","현대홈쇼핑","86200","-4300","-4.75","90800","91500","85400","45052","3918145200","1034400000000","12000000"
"093240","형지엘리트","5190","195","3.90","4950","5210","4905","821465","4182495000","161693401620","31154798"
"003010","혜인","6800","-240","-3.41","6930","6990","6580","298176","2002595710","86446679600","12712747"
"111110","호전실업","12900","-1050","-7.53","13800","13850","12800","219628","2859511700","103200000000","8000000"
"008770","호텔신라","92700","-100","-0.11","91600","92900","90600","545807","50212242400","3638300816700","39248121"
"008775","호텔신라우","87900","-1500","-1.68","88100","89200","87200","17959","1578325800","66090164100","751879"
"002460","화성산업","13400","-400","-2.90","13600","13700","13200","131599","1760055700","166840720000","12450800"
"378850","화승알앤에이","5980","-100","-1.64","6010","6050","5870","95822","567914510","113581865540","18993623"
"241590","화승엔터프라이즈","16450","-600","-3.52","16800","16900","16150","317808","5213513750","996111506950","60553891"
"006060","화승인더","7380","-280","-3.66","7540","7650","7340","645801","4814056330","408261600000","55320000"
"013520","화승코퍼레이션","3150","40","1.29","3100","3180","2975","1096541","3381027810","157661443800","50051252"
"010690","화신","10050","430","4.47","9530","10150","9410","1441817","14172678930","350950120500","34920410"
"133820","화인베스틸","2795","-80","-2.78","2810","2825","2725","429971","1191755175","82592250000","29550000"
"010660","화천기계","2755","-45","-1.61","2750","2760","2680","162479","440248030","60610000000","22000000"
"000850","화천기공","37350","-1050","-2.73","37950","38400","37000","7629","285541000","82170000000","2200000"
"016580","환인제약","22150","-250","-1.12","22250","22300","21200","139187","3052399200","411991550500","18600070"
"032560","황금에스티","9120","-300","-3.18","9310","9380","8960","270939","2465099530","145920000000","16000000"
"004800","효성","104500","500","0.48","103000","105000","101000","96512","9935944000","2201922112500","21071025"
