종목코드,종목명,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"120240","대정화금","우량기업부","26750","150","0.56","26800","26900","26000","58093","1536216950","192342959250","7190391"
"003310","대주산업","중견기업부","2945","115","4.06","2835","2975","2790","3198353","9323254110","104230470750","35392350"
"078600","대주전자재료","벤처기업부","60600","1600","2.71","58300","62000","58000","1003660","60392150900","932491226400","15387644"
"096350","대창솔루션","중견기업부","722","-18","-2.43","779","819","722","46214877","35822349546","118235448498","163761009"
"140520","대창스틸","중견기업부","3585","-90","-2.45","3675","3695","3550","153692","551080020","75676636155","21109243"
"131220","대한과학","벤처기업부","13250","-300","-2.21","13550","13650","13150","111574","1479939850","98771992500","7454490"
"010170","대한광통신","중견기업부","3710","60","1.64","3660","3740","3580","1123866","4111450930","273581428750","73741625"
"060900","대한그린파워","관리종목(소속부없음)","1865","-35","-1.84","1900","1920","1850","1089667","2041965915","294509130695","157913743"
"054670","대한뉴팜","중견기업부","11450","-100","-0.87","11700","12000","11450","338855","3980734850","164363834000","14354920"
"023910","대한약품","우량기업부","33400","-250","-0.74","33650","33650","33250","12610","421026300","200400000000","6000000"
"021040","대호특수강","중견기업부","945","2","0.21","943","951","930","344518","325071480","69091620570","73112826"
"021045","대호특수강우","중견기업부","1595","-15","-0.93","1625","1625","1590","10877","17365245","6766733270","4242466"
"067080","대화제약","우량기업부","12400","0","0.00","12350","12400","12250","32359","398583150","230846460000","18616650"
"298540","더네이쳐홀딩스","우량기업부","74700","1600","2.19","73900","75700","73200","108152","8068350500","543242901600","7272328"
"299170","더블유에스아이","중견기업부","3295","-5","-0.15","3270","3340","3270","104408","345553455","96339088085","29237963"
"213420","덕산네오룩스","우량기업부","58500","-1500","-2.50","59600","60000","58200","129949","7642218800","1404585702000","24010012"
"317330","덕산테코피아","우량기업부","24000","350","1.48","23750","24450","23350","615928","14755098450","441058272000","18377428"
"077360","덕산하이메탈","우량기업부","16850","-50","-0.30","16900","16900","16300","179126","2979787300","382806741850","22718501"
"090410","덕신하우징","중견기업부","2360","-145","-5.79","2470","2485","2360","1935607","4684601200","108758464200","46084095"
"263600","덕우전자","우량기업부","8850","-20","-0.23","8870","8980","8690","229801","2037680800","140983243500","15930310"
"194480","데브시스터즈","벤처기업부","88700","-1900","-2.10","89500","90800","87700","84518","7503918300","1015600808000","11449840"
"263800","데이타솔루션","중견기업부","6950","70","1.02","6910","7050","6820","61702","429905990","111461181000","16037580"
"206560","덱스터","기술성장기업부","9540","30","0.32","9550","9650","9130","1216428","11429978780","241821217440","25348136"
"261200","덴티스","벤처기업부","13650","-150","-1.09","13900","14100","13500","213692","2934677300","201445198500","14757890"
"067990","도이치모터스","우량기업부","7770","90","1.17","7770","7860","7710","270854","2106280200","230176195620","29623706"
"006620","동구바이오제약","우량기업부","10050","-550","-5.19","10350","10450","10000","929640","9425605300","286073169600","28464992"
"100130","동국S&C","중견기업부","6100","-30","-0.49","6140","6140","5980","343931","2078019120","348572300000","57143000"
"005160","동국산업","우량기업부","3930","25","0.64","3900","3930","3870","68574","267671585","213180814260","54244482"
"075970","동국알앤에스","중견기업부","5580","-40","-0.71","5660","5660","5510","108643","604673610","102672000000","18400000"
"086450","동국제약","우량기업부","25800","-200","-0.77","25950","25950","25550","205087","5260774450","1147068000000","44460000"
"099410","동방선기","관리종목(소속부없음)","3365","70","2.12","3360","3660","3260","291278","997232615","45565471730","13541002"
"033500","동성화인텍","우량기업부","12800","200","1.59","12600","12900","12450","197541","2519728850","369341056000","28854770"
"025950","동신건설","중견기업부","47450","150","0.32","47000","47650","47000","39318","1860151100","398580000000","8400000"
"088130","동아엘텍","우량기업부","13800","850","6.56","13050","13950","12900","1561848","21254849150","147148544400","10662938"
"041930","동아화성","우량기업부","14300","-100","-0.69","14300","14500","14150","120140","1716949400","225940000000","15800000"
"060380","동양에스텍","중견기업부","4125","-95","-2.25","4215","4215","4120","142792","591183410","81262500000","19700000"
"079960","동양이엔피","우량기업부","17900","250","1.42","17600","18000","17350","64498","1137996900","140694000000","7860000"
"228340","동양파일","중견기업부","6630","0","0.00","6550","6660","6530","86379","567722890","132600000000","20000000"
"088910","동우팜투테이블","우량기업부","3520","0","0.00","3520","3520","3470","102348","357129825","90927809280","25831764"
"094170","동운아나텍","벤처기업부","7500","-310","-3.97","7770","7850","7320","684899","5131083770","131831295000","17577506"
"013120","동원개발","우량기업부","6530","10","0.15","6520","6590","6460","188913","1229904150","592976893000","90808100"
"109860","동일금속","우량기업부","14850","-50","-0.34","14900","14900","14600","3694","54572500","103950000000","7000000"
"032960","동일기연","벤처기업부","18050","-550","-2.96","18600","18700","17800","54050","977852700","63234294250","3503285"
"023790","동일철강","중견기업부","7270","180","2.54","7110","7370","7060","82459","600418650","53398767950","7345085"
"005290","동진쎄미켐","우량기업부","28350","-350","-1.22","28550","29000","28300","590843","16906424900","1457600904900","51414494"
