종목코드,종목명,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"228670","레이","우량기업부","31550","450","1.45","31100","32700","30900","441980","14188170600","419821147700","13306534"
"228850","레이언스","우량기업부","13700","150","1.11","13550","13850","13550","33330","457210300","227296891800","16591014"
"281740","레이크머티리얼즈","벤처기업부","4680","15","0.32","4675","4760","4670","593224","2792386125","307618964640","65730548"
"277810","레인보우로보틱스","기술성장기업부","22600","-300","-1.31","22800","23000","22550","65168","1477122900","364655836400","16135214"
"215100","로보로보","벤처기업부","4440","-10","-0.22","4430","4465","4420","79722","354343970","79025135760","17798454"
"090360","로보스타","중견기업부","27450","-200","-0.72","27650","28150","27450","162029","4497322150","267637500000","9750000"
"108490","로보티즈","기술성장기업부","16050","-50","-0.31","16200","16450","16000","47690","770981700","180578550000","11251000"
"900260","로스웰","외국기업(소속부없음)","368","7","1.94","361","372","360","1199653","439419458","52175500000","141781250"
"067730","로지시스","중견기업부","10200","100","0.99","10700","11700","10200","5679706","62591109950","98674004400","9673922"
"071280","로체시스템즈","벤처기업부","6060","210","3.59","5850","6090","5830","246471","1488960560","92697414180","15296603"
